DateId,Date,Day,DayName,DayOfWeek,WeekOfYear,Month,MonthName,Quarter,Year,IsWeekend,FinancialYear
20151123,2015-11-23,23,Monday,1,48,11,November,Q4,2015,No,FY2015-16
20151124,2015-11-24,24,Tuesday,2,48,11,November,Q4,2015,No,FY2015-16
20151125,2015-11-25,25,Wednesday,3,48,11,November,Q4,2015,No,FY2015-16
20151126,2015-11-26,26,Thursday,4,48,11,November,Q4,2015,No,FY2015-16
20151127,2015-11-27,27,Friday,5,48,11,November,Q4,2015,No,FY2015-16
20151128,2015-11-28,28,Saturday,6,48,11,November,Q4,2015,Yes,FY2015-16
20151129,2015-11-29,29,Sunday,7,48,11,November,Q4,2015,Yes,FY2015-16
20151130,2015-11-30,30,Monday,1,49,11,November,Q4,2015,No,FY2015-16
20151201,2015-12-01,1,Tuesday,2,49,12,December,Q4,2015,No,FY2015-16
20151202,2015-12-02,2,Wednesday,3,49,12,December,Q4,2015,No,FY2015-16
20151203,2015-12-03,3,Thursday,4,49,12,December,Q4,2015,No,FY2015-16
20151204,2015-12-04,4,Friday,5,49,12,December,Q4,2015,No,FY2015-16
20151205,2015-12-05,5,Saturday,6,49,12,December,Q4,2015,Yes,FY2015-16
20151206,2015-12-06,6,Sunday,7,49,12,December,Q4,2015,Yes,FY2015-16
20151207,2015-12-07,7,Monday,1,50,12,December,Q4,2015,No,FY2015-16
20151208,2015-12-08,8,Tuesday,2,50,12,December,Q4,2015,No,FY2015-16
20151209,2015-12-09,9,Wednesday,3,50,12,December,Q4,2015,No,FY2015-16
20151210,2015-12-10,10,Thursday,4,50,12,December,Q4,2015,No,FY2015-16
20151211,2015-12-11,11,Friday,5,50,12,December,Q4,2015,No,FY2015-16
20151212,2015-12-12,12,Saturday,6,50,12,December,Q4,2015,Yes,FY2015-16
20151213,2015-12-13,13,Sunday,7,50,12,December,Q4,2015,Yes,FY2015-16
20151214,2015-12-14,14,Monday,1,51,12,December,Q4,2015,No,FY2015-16
20151215,2015-12-15,15,Tuesday,2,51,12,December,Q4,2015,No,FY2015-16
20151216,2015-12-16,16,Wednesday,3,51,12,December,Q4,2015,No,FY2015-16
20151217,2015-12-17,17,Thursday,4,51,12,December,Q4,2015,No,FY2015-16
20151218,2015-12-18,18,Friday,5,51,12,December,Q4,2015,No,FY2015-16
20151219,2015-12-19,19,Saturday,6,51,12,December,Q4,2015,Yes,FY2015-16
20151220,2015-12-20,20,Sunday,7,51,12,December,Q4,2015,Yes,FY2015-16
20151221,2015-12-21,21,Monday,1,52,12,December,Q4,2015,No,FY2015-16
20151222,2015-12-22,22,Tuesday,2,52,12,December,Q4,2015,No,FY2015-16
20151223,2015-12-23,23,Wednesday,3,52,12,December,Q4,2015,No,FY2015-16
20151224,2015-12-24,24,Thursday,4,52,12,December,Q4,2015,No,FY2015-16
20151225,2015-12-25,25,Friday,5,52,12,December,Q4,2015,No,FY2015-16
20151226,2015-12-26,26,Saturday,6,52,12,December,Q4,2015,Yes,FY2015-16
20151227,2015-12-27,27,Sunday,7,52,12,December,Q4,2015,Yes,FY2015-16
20151228,2015-12-28,28,Monday,1,53,12,December,Q4,2015,No,FY2015-16
20151229,2015-12-29,29,Tuesday,2,53,12,December,Q4,2015,No,FY2015-16
20151230,2015-12-30,30,Wednesday,3,53,12,December,Q4,2015,No,FY2015-16
20151231,2015-12-31,31,Thursday,4,53,12,December,Q4,2015,No,FY2015-16
20160101,2016-01-01,1,Friday,5,53,1,January,Q1,2016,No,FY2015-16
20160102,2016-01-02,2,Saturday,6,53,1,January,Q1,2016,Yes,FY2015-16
20160103,2016-01-03,3,Sunday,7,53,1,January,Q1,2016,Yes,FY2015-16
20160104,2016-01-04,4,Monday,1,1,1,January,Q1,2016,No,FY2015-16
20160105,2016-01-05,5,Tuesday,2,1,1,January,Q1,2016,No,FY2015-16
20160106,2016-01-06,6,Wednesday,3,1,1,January,Q1,2016,No,FY2015-16
20160107,2016-01-07,7,Thursday,4,1,1,January,Q1,2016,No,FY2015-16
20160108,2016-01-08,8,Friday,5,1,1,January,Q1,2016,No,FY2015-16
20160109,2016-01-09,9,Saturday,6,1,1,January,Q1,2016,Yes,FY2015-16
20160110,2016-01-10,10,Sunday,7,1,1,January,Q1,2016,Yes,FY2015-16
20160111,2016-01-11,11,Monday,1,2,1,January,Q1,2016,No,FY2015-16
20160112,2016-01-12,12,Tuesday,2,2,1,January,Q1,2016,No,FY2015-16
20160113,2016-01-13,13,Wednesday,3,2,1,January,Q1,2016,No,FY2015-16
20160114,2016-01-14,14,Thursday,4,2,1,January,Q1,2016,No,FY2015-16
20160115,2016-01-15,15,Friday,5,2,1,January,Q1,2016,No,FY2015-16
20160116,2016-01-16,16,Saturday,6,2,1,January,Q1,2016,Yes,FY2015-16
20160117,2016-01-17,17,Sunday,7,2,1,January,Q1,2016,Yes,FY2015-16
20160118,2016-01-18,18,Monday,1,3,1,January,Q1,2016,No,FY2015-16
20160119,2016-01-19,19,Tuesday,2,3,1,January,Q1,2016,No,FY2015-16
20160120,2016-01-20,20,Wednesday,3,3,1,January,Q1,2016,No,FY2015-16
20160121,2016-01-21,21,Thursday,4,3,1,January,Q1,2016,No,FY2015-16
20160122,2016-01-22,22,Friday,5,3,1,January,Q1,2016,No,FY2015-16
20160123,2016-01-23,23,Saturday,6,3,1,January,Q1,2016,Yes,FY2015-16
20160124,2016-01-24,24,Sunday,7,3,1,January,Q1,2016,Yes,FY2015-16
20160125,2016-01-25,25,Monday,1,4,1,January,Q1,2016,No,FY2015-16
20160126,2016-01-26,26,Tuesday,2,4,1,January,Q1,2016,No,FY2015-16
20160127,2016-01-27,27,Wednesday,3,4,1,January,Q1,2016,No,FY2015-16
20160128,2016-01-28,28,Thursday,4,4,1,January,Q1,2016,No,FY2015-16
20160129,2016-01-29,29,Friday,5,4,1,January,Q1,2016,No,FY2015-16
20160130,2016-01-30,30,Saturday,6,4,1,January,Q1,2016,Yes,FY2015-16
20160131,2016-01-31,31,Sunday,7,4,1,January,Q1,2016,Yes,FY2015-16
20160201,2016-02-01,1,Monday,1,5,2,February,Q1,2016,No,FY2015-16
20160202,2016-02-02,2,Tuesday,2,5,2,February,Q1,2016,No,FY2015-16
20160203,2016-02-03,3,Wednesday,3,5,2,February,Q1,2016,No,FY2015-16
20160204,2016-02-04,4,Thursday,4,5,2,February,Q1,2016,No,FY2015-16
20160205,2016-02-05,5,Friday,5,5,2,February,Q1,2016,No,FY2015-16
20160206,2016-02-06,6,Saturday,6,5,2,February,Q1,2016,Yes,FY2015-16
20160207,2016-02-07,7,Sunday,7,5,2,February,Q1,2016,Yes,FY2015-16
20160208,2016-02-08,8,Monday,1,6,2,February,Q1,2016,No,FY2015-16
20160209,2016-02-09,9,Tuesday,2,6,2,February,Q1,2016,No,FY2015-16
20160210,2016-02-10,10,Wednesday,3,6,2,February,Q1,2016,No,FY2015-16
20160211,2016-02-11,11,Thursday,4,6,2,February,Q1,2016,No,FY2015-16
20160212,2016-02-12,12,Friday,5,6,2,February,Q1,2016,No,FY2015-16
20160213,2016-02-13,13,Saturday,6,6,2,February,Q1,2016,Yes,FY2015-16
20160214,2016-02-14,14,Sunday,7,6,2,February,Q1,2016,Yes,FY2015-16
20160215,2016-02-15,15,Monday,1,7,2,February,Q1,2016,No,FY2015-16
20160216,2016-02-16,16,Tuesday,2,7,2,February,Q1,2016,No,FY2015-16
20160217,2016-02-17,17,Wednesday,3,7,2,February,Q1,2016,No,FY2015-16
20160218,2016-02-18,18,Thursday,4,7,2,February,Q1,2016,No,FY2015-16
20160219,2016-02-19,19,Friday,5,7,2,February,Q1,2016,No,FY2015-16
20160220,2016-02-20,20,Saturday,6,7,2,February,Q1,2016,Yes,FY2015-16
20160221,2016-02-21,21,Sunday,7,7,2,February,Q1,2016,Yes,FY2015-16
20160222,2016-02-22,22,Monday,1,8,2,February,Q1,2016,No,FY2015-16
20160223,2016-02-23,23,Tuesday,2,8,2,February,Q1,2016,No,FY2015-16
20160224,2016-02-24,24,Wednesday,3,8,2,February,Q1,2016,No,FY2015-16
20160225,2016-02-25,25,Thursday,4,8,2,February,Q1,2016,No,FY2015-16
20160226,2016-02-26,26,Friday,5,8,2,February,Q1,2016,No,FY2015-16
20160227,2016-02-27,27,Saturday,6,8,2,February,Q1,2016,Yes,FY2015-16
20160228,2016-02-28,28,Sunday,7,8,2,February,Q1,2016,Yes,FY2015-16
20160229,2016-02-29,29,Monday,1,9,2,February,Q1,2016,No,FY2015-16
20160301,2016-03-01,1,Tuesday,2,9,3,March,Q1,2016,No,FY2015-16
20160302,2016-03-02,2,Wednesday,3,9,3,March,Q1,2016,No,FY2015-16
20160303,2016-03-03,3,Thursday,4,9,3,March,Q1,2016,No,FY2015-16
20160304,2016-03-04,4,Friday,5,9,3,March,Q1,2016,No,FY2015-16
20160305,2016-03-05,5,Saturday,6,9,3,March,Q1,2016,Yes,FY2015-16
20160306,2016-03-06,6,Sunday,7,9,3,March,Q1,2016,Yes,FY2015-16
20160307,2016-03-07,7,Monday,1,10,3,March,Q1,2016,No,FY2015-16
20160308,2016-03-08,8,Tuesday,2,10,3,March,Q1,2016,No,FY2015-16
20160309,2016-03-09,9,Wednesday,3,10,3,March,Q1,2016,No,FY2015-16
20160310,2016-03-10,10,Thursday,4,10,3,March,Q1,2016,No,FY2015-16
20160311,2016-03-11,11,Friday,5,10,3,March,Q1,2016,No,FY2015-16
20160312,2016-03-12,12,Saturday,6,10,3,March,Q1,2016,Yes,FY2015-16
20160313,2016-03-13,13,Sunday,7,10,3,March,Q1,2016,Yes,FY2015-16
20160314,2016-03-14,14,Monday,1,11,3,March,Q1,2016,No,FY2015-16
20160315,2016-03-15,15,Tuesday,2,11,3,March,Q1,2016,No,FY2015-16
20160316,2016-03-16,16,Wednesday,3,11,3,March,Q1,2016,No,FY2015-16
20160317,2016-03-17,17,Thursday,4,11,3,March,Q1,2016,No,FY2015-16
20160318,2016-03-18,18,Friday,5,11,3,March,Q1,2016,No,FY2015-16
20160319,2016-03-19,19,Saturday,6,11,3,March,Q1,2016,Yes,FY2015-16
20160320,2016-03-20,20,Sunday,7,11,3,March,Q1,2016,Yes,FY2015-16
20160321,2016-03-21,21,Monday,1,12,3,March,Q1,2016,No,FY2015-16
20160322,2016-03-22,22,Tuesday,2,12,3,March,Q1,2016,No,FY2015-16
20160323,2016-03-23,23,Wednesday,3,12,3,March,Q1,2016,No,FY2015-16
20160324,2016-03-24,24,Thursday,4,12,3,March,Q1,2016,No,FY2015-16
20160325,2016-03-25,25,Friday,5,12,3,March,Q1,2016,No,FY2015-16
20160326,2016-03-26,26,Saturday,6,12,3,March,Q1,2016,Yes,FY2015-16
20160327,2016-03-27,27,Sunday,7,12,3,March,Q1,2016,Yes,FY2015-16
20160328,2016-03-28,28,Monday,1,13,3,March,Q1,2016,No,FY2015-16
20160329,2016-03-29,29,Tuesday,2,13,3,March,Q1,2016,No,FY2015-16
20160330,2016-03-30,30,Wednesday,3,13,3,March,Q1,2016,No,FY2015-16
20160331,2016-03-31,31,Thursday,4,13,3,March,Q1,2016,No,FY2015-16
20160401,2016-04-01,1,Friday,5,13,4,April,Q2,2016,No,FY2016-17
20160402,2016-04-02,2,Saturday,6,13,4,April,Q2,2016,Yes,FY2016-17
20160403,2016-04-03,3,Sunday,7,13,4,April,Q2,2016,Yes,FY2016-17
20160404,2016-04-04,4,Monday,1,14,4,April,Q2,2016,No,FY2016-17
20160405,2016-04-05,5,Tuesday,2,14,4,April,Q2,2016,No,FY2016-17
20160406,2016-04-06,6,Wednesday,3,14,4,April,Q2,2016,No,FY2016-17
20160407,2016-04-07,7,Thursday,4,14,4,April,Q2,2016,No,FY2016-17
20160408,2016-04-08,8,Friday,5,14,4,April,Q2,2016,No,FY2016-17
20160409,2016-04-09,9,Saturday,6,14,4,April,Q2,2016,Yes,FY2016-17
20160410,2016-04-10,10,Sunday,7,14,4,April,Q2,2016,Yes,FY2016-17
20160411,2016-04-11,11,Monday,1,15,4,April,Q2,2016,No,FY2016-17
20160412,2016-04-12,12,Tuesday,2,15,4,April,Q2,2016,No,FY2016-17
20160413,2016-04-13,13,Wednesday,3,15,4,April,Q2,2016,No,FY2016-17
20160414,2016-04-14,14,Thursday,4,15,4,April,Q2,2016,No,FY2016-17
20160415,2016-04-15,15,Friday,5,15,4,April,Q2,2016,No,FY2016-17
20160416,2016-04-16,16,Saturday,6,15,4,April,Q2,2016,Yes,FY2016-17
20160417,2016-04-17,17,Sunday,7,15,4,April,Q2,2016,Yes,FY2016-17
20160418,2016-04-18,18,Monday,1,16,4,April,Q2,2016,No,FY2016-17
20160419,2016-04-19,19,Tuesday,2,16,4,April,Q2,2016,No,FY2016-17
20160420,2016-04-20,20,Wednesday,3,16,4,April,Q2,2016,No,FY2016-17
20160421,2016-04-21,21,Thursday,4,16,4,April,Q2,2016,No,FY2016-17
20160422,2016-04-22,22,Friday,5,16,4,April,Q2,2016,No,FY2016-17
20160423,2016-04-23,23,Saturday,6,16,4,April,Q2,2016,Yes,FY2016-17
20160424,2016-04-24,24,Sunday,7,16,4,April,Q2,2016,Yes,FY2016-17
20160425,2016-04-25,25,Monday,1,17,4,April,Q2,2016,No,FY2016-17
20160426,2016-04-26,26,Tuesday,2,17,4,April,Q2,2016,No,FY2016-17
20160427,2016-04-27,27,Wednesday,3,17,4,April,Q2,2016,No,FY2016-17
20160428,2016-04-28,28,Thursday,4,17,4,April,Q2,2016,No,FY2016-17
20160429,2016-04-29,29,Friday,5,17,4,April,Q2,2016,No,FY2016-17
20160430,2016-04-30,30,Saturday,6,17,4,April,Q2,2016,Yes,FY2016-17
20160501,2016-05-01,1,Sunday,7,17,5,May,Q2,2016,Yes,FY2016-17
20160502,2016-05-02,2,Monday,1,18,5,May,Q2,2016,No,FY2016-17
20160503,2016-05-03,3,Tuesday,2,18,5,May,Q2,2016,No,FY2016-17
20160504,2016-05-04,4,Wednesday,3,18,5,May,Q2,2016,No,FY2016-17
20160505,2016-05-05,5,Thursday,4,18,5,May,Q2,2016,No,FY2016-17
20160506,2016-05-06,6,Friday,5,18,5,May,Q2,2016,No,FY2016-17
20160507,2016-05-07,7,Saturday,6,18,5,May,Q2,2016,Yes,FY2016-17
20160508,2016-05-08,8,Sunday,7,18,5,May,Q2,2016,Yes,FY2016-17
20160509,2016-05-09,9,Monday,1,19,5,May,Q2,2016,No,FY2016-17
20160510,2016-05-10,10,Tuesday,2,19,5,May,Q2,2016,No,FY2016-17
20160511,2016-05-11,11,Wednesday,3,19,5,May,Q2,2016,No,FY2016-17
20160512,2016-05-12,12,Thursday,4,19,5,May,Q2,2016,No,FY2016-17
20160513,2016-05-13,13,Friday,5,19,5,May,Q2,2016,No,FY2016-17
20160514,2016-05-14,14,Saturday,6,19,5,May,Q2,2016,Yes,FY2016-17
20160515,2016-05-15,15,Sunday,7,19,5,May,Q2,2016,Yes,FY2016-17
20160516,2016-05-16,16,Monday,1,20,5,May,Q2,2016,No,FY2016-17
20160517,2016-05-17,17,Tuesday,2,20,5,May,Q2,2016,No,FY2016-17
20160518,2016-05-18,18,Wednesday,3,20,5,May,Q2,2016,No,FY2016-17
20160519,2016-05-19,19,Thursday,4,20,5,May,Q2,2016,No,FY2016-17
20160520,2016-05-20,20,Friday,5,20,5,May,Q2,2016,No,FY2016-17
20160521,2016-05-21,21,Saturday,6,20,5,May,Q2,2016,Yes,FY2016-17
20160522,2016-05-22,22,Sunday,7,20,5,May,Q2,2016,Yes,FY2016-17
20160523,2016-05-23,23,Monday,1,21,5,May,Q2,2016,No,FY2016-17
20160524,2016-05-24,24,Tuesday,2,21,5,May,Q2,2016,No,FY2016-17
20160525,2016-05-25,25,Wednesday,3,21,5,May,Q2,2016,No,FY2016-17
20160526,2016-05-26,26,Thursday,4,21,5,May,Q2,2016,No,FY2016-17
20160527,2016-05-27,27,Friday,5,21,5,May,Q2,2016,No,FY2016-17
20160528,2016-05-28,28,Saturday,6,21,5,May,Q2,2016,Yes,FY2016-17
20160529,2016-05-29,29,Sunday,7,21,5,May,Q2,2016,Yes,FY2016-17
20160530,2016-05-30,30,Monday,1,22,5,May,Q2,2016,No,FY2016-17
20160531,2016-05-31,31,Tuesday,2,22,5,May,Q2,2016,No,FY2016-17
20160601,2016-06-01,1,Wednesday,3,22,6,June,Q2,2016,No,FY2016-17
20160602,2016-06-02,2,Thursday,4,22,6,June,Q2,2016,No,FY2016-17
20160603,2016-06-03,3,Friday,5,22,6,June,Q2,2016,No,FY2016-17
20160604,2016-06-04,4,Saturday,6,22,6,June,Q2,2016,Yes,FY2016-17
20160605,2016-06-05,5,Sunday,7,22,6,June,Q2,2016,Yes,FY2016-17
20160606,2016-06-06,6,Monday,1,23,6,June,Q2,2016,No,FY2016-17
20160607,2016-06-07,7,Tuesday,2,23,6,June,Q2,2016,No,FY2016-17
20160608,2016-06-08,8,Wednesday,3,23,6,June,Q2,2016,No,FY2016-17
20160609,2016-06-09,9,Thursday,4,23,6,June,Q2,2016,No,FY2016-17
20160610,2016-06-10,10,Friday,5,23,6,June,Q2,2016,No,FY2016-17
20160611,2016-06-11,11,Saturday,6,23,6,June,Q2,2016,Yes,FY2016-17
20160612,2016-06-12,12,Sunday,7,23,6,June,Q2,2016,Yes,FY2016-17
20160613,2016-06-13,13,Monday,1,24,6,June,Q2,2016,No,FY2016-17
20160614,2016-06-14,14,Tuesday,2,24,6,June,Q2,2016,No,FY2016-17
20160615,2016-06-15,15,Wednesday,3,24,6,June,Q2,2016,No,FY2016-17
20160616,2016-06-16,16,Thursday,4,24,6,June,Q2,2016,No,FY2016-17
20160617,2016-06-17,17,Friday,5,24,6,June,Q2,2016,No,FY2016-17
20160618,2016-06-18,18,Saturday,6,24,6,June,Q2,2016,Yes,FY2016-17
20160619,2016-06-19,19,Sunday,7,24,6,June,Q2,2016,Yes,FY2016-17
20160620,2016-06-20,20,Monday,1,25,6,June,Q2,2016,No,FY2016-17
20160621,2016-06-21,21,Tuesday,2,25,6,June,Q2,2016,No,FY2016-17
20160622,2016-06-22,22,Wednesday,3,25,6,June,Q2,2016,No,FY2016-17
20160623,2016-06-23,23,Thursday,4,25,6,June,Q2,2016,No,FY2016-17
20160624,2016-06-24,24,Friday,5,25,6,June,Q2,2016,No,FY2016-17
20160625,2016-06-25,25,Saturday,6,25,6,June,Q2,2016,Yes,FY2016-17
20160626,2016-06-26,26,Sunday,7,25,6,June,Q2,2016,Yes,FY2016-17
20160627,2016-06-27,27,Monday,1,26,6,June,Q2,2016,No,FY2016-17
20160628,2016-06-28,28,Tuesday,2,26,6,June,Q2,2016,No,FY2016-17
20160629,2016-06-29,29,Wednesday,3,26,6,June,Q2,2016,No,FY2016-17
20160630,2016-06-30,30,Thursday,4,26,6,June,Q2,2016,No,FY2016-17
20160701,2016-07-01,1,Friday,5,26,7,July,Q3,2016,No,FY2016-17
20160702,2016-07-02,2,Saturday,6,26,7,July,Q3,2016,Yes,FY2016-17
20160703,2016-07-03,3,Sunday,7,26,7,July,Q3,2016,Yes,FY2016-17
20160704,2016-07-04,4,Monday,1,27,7,July,Q3,2016,No,FY2016-17
20160705,2016-07-05,5,Tuesday,2,27,7,July,Q3,2016,No,FY2016-17
20160706,2016-07-06,6,Wednesday,3,27,7,July,Q3,2016,No,FY2016-17
20160707,2016-07-07,7,Thursday,4,27,7,July,Q3,2016,No,FY2016-17
20160708,2016-07-08,8,Friday,5,27,7,July,Q3,2016,No,FY2016-17
20160709,2016-07-09,9,Saturday,6,27,7,July,Q3,2016,Yes,FY2016-17
20160710,2016-07-10,10,Sunday,7,27,7,July,Q3,2016,Yes,FY2016-17
20160711,2016-07-11,11,Monday,1,28,7,July,Q3,2016,No,FY2016-17
20160712,2016-07-12,12,Tuesday,2,28,7,July,Q3,2016,No,FY2016-17
20160713,2016-07-13,13,Wednesday,3,28,7,July,Q3,2016,No,FY2016-17
20160714,2016-07-14,14,Thursday,4,28,7,July,Q3,2016,No,FY2016-17
20160715,2016-07-15,15,Friday,5,28,7,July,Q3,2016,No,FY2016-17
20160716,2016-07-16,16,Saturday,6,28,7,July,Q3,2016,Yes,FY2016-17
20160717,2016-07-17,17,Sunday,7,28,7,July,Q3,2016,Yes,FY2016-17
20160718,2016-07-18,18,Monday,1,29,7,July,Q3,2016,No,FY2016-17
20160719,2016-07-19,19,Tuesday,2,29,7,July,Q3,2016,No,FY2016-17
20160720,2016-07-20,20,Wednesday,3,29,7,July,Q3,2016,No,FY2016-17
20160721,2016-07-21,21,Thursday,4,29,7,July,Q3,2016,No,FY2016-17
20160722,2016-07-22,22,Friday,5,29,7,July,Q3,2016,No,FY2016-17
20160723,2016-07-23,23,Saturday,6,29,7,July,Q3,2016,Yes,FY2016-17
20160724,2016-07-24,24,Sunday,7,29,7,July,Q3,2016,Yes,FY2016-17
20160725,2016-07-25,25,Monday,1,30,7,July,Q3,2016,No,FY2016-17
20160726,2016-07-26,26,Tuesday,2,30,7,July,Q3,2016,No,FY2016-17
20160727,2016-07-27,27,Wednesday,3,30,7,July,Q3,2016,No,FY2016-17
20160728,2016-07-28,28,Thursday,4,30,7,July,Q3,2016,No,FY2016-17
20160729,2016-07-29,29,Friday,5,30,7,July,Q3,2016,No,FY2016-17
20160730,2016-07-30,30,Saturday,6,30,7,July,Q3,2016,Yes,FY2016-17
20160731,2016-07-31,31,Sunday,7,30,7,July,Q3,2016,Yes,FY2016-17
20160801,2016-08-01,1,Monday,1,31,8,August,Q3,2016,No,FY2016-17
20160802,2016-08-02,2,Tuesday,2,31,8,August,Q3,2016,No,FY2016-17
20160803,2016-08-03,3,Wednesday,3,31,8,August,Q3,2016,No,FY2016-17
20160804,2016-08-04,4,Thursday,4,31,8,August,Q3,2016,No,FY2016-17
20160805,2016-08-05,5,Friday,5,31,8,August,Q3,2016,No,FY2016-17
20160806,2016-08-06,6,Saturday,6,31,8,August,Q3,2016,Yes,FY2016-17
20160807,2016-08-07,7,Sunday,7,31,8,August,Q3,2016,Yes,FY2016-17
20160808,2016-08-08,8,Monday,1,32,8,August,Q3,2016,No,FY2016-17
20160809,2016-08-09,9,Tuesday,2,32,8,August,Q3,2016,No,FY2016-17
20160810,2016-08-10,10,Wednesday,3,32,8,August,Q3,2016,No,FY2016-17
20160811,2016-08-11,11,Thursday,4,32,8,August,Q3,2016,No,FY2016-17
20160812,2016-08-12,12,Friday,5,32,8,August,Q3,2016,No,FY2016-17
20160813,2016-08-13,13,Saturday,6,32,8,August,Q3,2016,Yes,FY2016-17
20160814,2016-08-14,14,Sunday,7,32,8,August,Q3,2016,Yes,FY2016-17
20160815,2016-08-15,15,Monday,1,33,8,August,Q3,2016,No,FY2016-17
20160816,2016-08-16,16,Tuesday,2,33,8,August,Q3,2016,No,FY2016-17
20160817,2016-08-17,17,Wednesday,3,33,8,August,Q3,2016,No,FY2016-17
20160818,2016-08-18,18,Thursday,4,33,8,August,Q3,2016,No,FY2016-17
20160819,2016-08-19,19,Friday,5,33,8,August,Q3,2016,No,FY2016-17
20160820,2016-08-20,20,Saturday,6,33,8,August,Q3,2016,Yes,FY2016-17
20160821,2016-08-21,21,Sunday,7,33,8,August,Q3,2016,Yes,FY2016-17
20160822,2016-08-22,22,Monday,1,34,8,August,Q3,2016,No,FY2016-17
20160823,2016-08-23,23,Tuesday,2,34,8,August,Q3,2016,No,FY2016-17
20160824,2016-08-24,24,Wednesday,3,34,8,August,Q3,2016,No,FY2016-17
20160825,2016-08-25,25,Thursday,4,34,8,August,Q3,2016,No,FY2016-17
20160826,2016-08-26,26,Friday,5,34,8,August,Q3,2016,No,FY2016-17
20160827,2016-08-27,27,Saturday,6,34,8,August,Q3,2016,Yes,FY2016-17
20160828,2016-08-28,28,Sunday,7,34,8,August,Q3,2016,Yes,FY2016-17
20160829,2016-08-29,29,Monday,1,35,8,August,Q3,2016,No,FY2016-17
20160830,2016-08-30,30,Tuesday,2,35,8,August,Q3,2016,No,FY2016-17
20160831,2016-08-31,31,Wednesday,3,35,8,August,Q3,2016,No,FY2016-17
20160901,2016-09-01,1,Thursday,4,35,9,September,Q3,2016,No,FY2016-17
20160902,2016-09-02,2,Friday,5,35,9,September,Q3,2016,No,FY2016-17
20160903,2016-09-03,3,Saturday,6,35,9,September,Q3,2016,Yes,FY2016-17
20160904,2016-09-04,4,Sunday,7,35,9,September,Q3,2016,Yes,FY2016-17
20160905,2016-09-05,5,Monday,1,36,9,September,Q3,2016,No,FY2016-17
20160906,2016-09-06,6,Tuesday,2,36,9,September,Q3,2016,No,FY2016-17
20160907,2016-09-07,7,Wednesday,3,36,9,September,Q3,2016,No,FY2016-17
20160908,2016-09-08,8,Thursday,4,36,9,September,Q3,2016,No,FY2016-17
20160909,2016-09-09,9,Friday,5,36,9,September,Q3,2016,No,FY2016-17
20160910,2016-09-10,10,Saturday,6,36,9,September,Q3,2016,Yes,FY2016-17
20160911,2016-09-11,11,Sunday,7,36,9,September,Q3,2016,Yes,FY2016-17
20160912,2016-09-12,12,Monday,1,37,9,September,Q3,2016,No,FY2016-17
20160913,2016-09-13,13,Tuesday,2,37,9,September,Q3,2016,No,FY2016-17
20160914,2016-09-14,14,Wednesday,3,37,9,September,Q3,2016,No,FY2016-17
20160915,2016-09-15,15,Thursday,4,37,9,September,Q3,2016,No,FY2016-17
20160916,2016-09-16,16,Friday,5,37,9,September,Q3,2016,No,FY2016-17
20160917,2016-09-17,17,Saturday,6,37,9,September,Q3,2016,Yes,FY2016-17
20160918,2016-09-18,18,Sunday,7,37,9,September,Q3,2016,Yes,FY2016-17
20160919,2016-09-19,19,Monday,1,38,9,September,Q3,2016,No,FY2016-17
20160920,2016-09-20,20,Tuesday,2,38,9,September,Q3,2016,No,FY2016-17
20160921,2016-09-21,21,Wednesday,3,38,9,September,Q3,2016,No,FY2016-17
20160922,2016-09-22,22,Thursday,4,38,9,September,Q3,2016,No,FY2016-17
20160923,2016-09-23,23,Friday,5,38,9,September,Q3,2016,No,FY2016-17
20160924,2016-09-24,24,Saturday,6,38,9,September,Q3,2016,Yes,FY2016-17
20160925,2016-09-25,25,Sunday,7,38,9,September,Q3,2016,Yes,FY2016-17
20160926,2016-09-26,26,Monday,1,39,9,September,Q3,2016,No,FY2016-17
20160927,2016-09-27,27,Tuesday,2,39,9,September,Q3,2016,No,FY2016-17
20160928,2016-09-28,28,Wednesday,3,39,9,September,Q3,2016,No,FY2016-17
20160929,2016-09-29,29,Thursday,4,39,9,September,Q3,2016,No,FY2016-17
20160930,2016-09-30,30,Friday,5,39,9,September,Q3,2016,No,FY2016-17
20161001,2016-10-01,1,Saturday,6,39,10,October,Q4,2016,Yes,FY2016-17
20161002,2016-10-02,2,Sunday,7,39,10,October,Q4,2016,Yes,FY2016-17
20161003,2016-10-03,3,Monday,1,40,10,October,Q4,2016,No,FY2016-17
20161004,2016-10-04,4,Tuesday,2,40,10,October,Q4,2016,No,FY2016-17
20161005,2016-10-05,5,Wednesday,3,40,10,October,Q4,2016,No,FY2016-17
20161006,2016-10-06,6,Thursday,4,40,10,October,Q4,2016,No,FY2016-17
20161007,2016-10-07,7,Friday,5,40,10,October,Q4,2016,No,FY2016-17
20161008,2016-10-08,8,Saturday,6,40,10,October,Q4,2016,Yes,FY2016-17
20161009,2016-10-09,9,Sunday,7,40,10,October,Q4,2016,Yes,FY2016-17
20161010,2016-10-10,10,Monday,1,41,10,October,Q4,2016,No,FY2016-17
20161011,2016-10-11,11,Tuesday,2,41,10,October,Q4,2016,No,FY2016-17
20161012,2016-10-12,12,Wednesday,3,41,10,October,Q4,2016,No,FY2016-17
20161013,2016-10-13,13,Thursday,4,41,10,October,Q4,2016,No,FY2016-17
20161014,2016-10-14,14,Friday,5,41,10,October,Q4,2016,No,FY2016-17
