ShipmentID,OrderID,DeliveryPartnerID,ShipmentStatusID,ShipmentDate,EstimatedDeliveryDate,ActualDeliveryDate,TrackingNumber
SHP0000301,ORD0000301,1,1,2015-12-01,2015-12-08,2015-12-07,TRK0000000301
SHP0000302,ORD0000302,5,2,2020-10-16,2020-10-20,,TRK0000000302
SHP0000303,ORD0000303,2,1,2017-09-17,2017-09-22,2017-09-22,TRK0000000303
SHP0000304,ORD0000304,5,1,2022-11-02,2022-11-08,2022-11-09,TRK0000000304
SHP0000305,ORD0000305,10,2,2022-07-27,2022-07-31,,TRK0000000305
SHP0000306,ORD0000306,10,1,2017-09-25,2017-09-29,2017-10-01,TRK0000000306
SHP0000307,ORD0000307,6,2,2018-07-16,2018-07-22,,TRK0000000307
SHP0000308,ORD0000308,7,1,2019-01-01,2019-01-07,2019-01-07,TRK0000000308
SHP0000309,ORD0000309,3,1,2015-10-18,2015-10-20,2015-10-22,TRK0000000309
SHP0000310,ORD0000310,9,1,2019-01-20,2019-01-22,2019-01-21,TRK0000000310
SHP0000311,ORD0000311,6,1,2022-04-27,2022-05-03,2022-05-04,TRK0000000311
SHP0000312,ORD0000312,9,2,2018-06-26,2018-06-30,,TRK0000000312
SHP0000313,ORD0000313,5,1,2026-01-19,2026-01-22,2026-01-21,TRK0000000313
SHP0000314,ORD0000314,2,1,2025-03-08,2025-03-12,2025-03-11,TRK0000000314
SHP0000315,ORD0000315,4,1,2020-12-13,2020-12-19,2020-12-19,TRK0000000315
SHP0000316,ORD0000316,5,1,2023-10-10,2023-10-17,2023-10-17,TRK0000000316
SHP0000317,ORD0000317,6,1,2018-12-24,2018-12-28,2018-12-29,TRK0000000317
SHP0000318,ORD0000318,8,1,2023-01-08,2023-01-11,2023-01-13,TRK0000000318
SHP0000319,ORD0000319,6,1,2018-04-19,2018-04-21,2018-04-22,TRK0000000319
SHP0000320,ORD0000320,1,1,2026-06-29,2026-07-01,2026-07-02,TRK0000000320
SHP0000321,ORD0000321,5,2,2019-09-21,2019-09-23,,TRK0000000321
SHP0000322,ORD0000322,7,1,2024-05-19,2024-05-26,2024-05-26,TRK0000000322
SHP0000323,ORD0000323,1,1,2026-05-16,2026-05-20,2026-05-20,TRK0000000323
SHP0000324,ORD0000324,4,1,2019-01-18,2019-01-25,2019-01-27,TRK0000000324
SHP0000325,ORD0000325,5,1,2016-08-31,2016-09-03,2016-09-03,TRK0000000325
SHP0000326,ORD0000326,10,2,2020-07-07,2020-07-12,,TRK0000000326
SHP0000327,ORD0000327,3,1,2023-11-02,2023-11-09,2023-11-09,TRK0000000327
SHP0000328,ORD0000328,1,1,2022-08-12,2022-08-15,2022-08-15,TRK0000000328
SHP0000329,ORD0000329,9,1,2015-05-09,2015-05-11,2015-05-11,TRK0000000329
SHP0000330,ORD0000330,9,1,2023-01-17,2023-01-20,2023-01-21,TRK0000000330
SHP0000331,ORD0000331,1,1,2024-03-02,2024-03-07,2024-03-08,TRK0000000331
SHP0000332,ORD0000332,8,1,2024-04-26,2024-05-01,2024-05-01,TRK0000000332
SHP0000333,ORD0000333,9,1,2020-12-02,2020-12-06,2020-12-06,TRK0000000333
SHP0000334,ORD0000334,4,1,2017-03-16,2017-03-21,2017-03-22,TRK0000000334
SHP0000335,ORD0000335,7,2,2021-07-26,2021-08-01,,TRK0000000335
SHP0000336,ORD0000336,2,1,2022-12-24,2022-12-29,2022-12-30,TRK0000000336
SHP0000337,ORD0000337,10,1,2017-05-22,2017-05-29,2017-05-28,TRK0000000337
SHP0000338,ORD0000338,3,1,2022-07-14,2022-07-18,2022-07-17,TRK0000000338
SHP0000339,ORD0000339,10,3,2016-04-22,2016-04-28,,TRK0000000339
SHP0000340,ORD0000340,4,1,2016-03-31,2016-04-05,2016-04-04,TRK0000000340
SHP0000341,ORD0000341,3,1,2018-09-09,2018-09-11,2018-09-13,TRK0000000341
SHP0000342,ORD0000342,7,1,2015-09-18,2015-09-23,2015-09-22,TRK0000000342
SHP0000343,ORD0000343,2,1,2023-12-10,2023-12-12,2023-12-13,TRK0000000343
SHP0000344,ORD0000344,1,1,2024-07-16,2024-07-19,2024-07-19,TRK0000000344
SHP0000345,ORD0000345,4,1,2021-02-28,2021-03-04,2021-03-05,TRK0000000345
SHP0000346,ORD0000346,5,1,2025-08-10,2025-08-15,2025-08-15,TRK0000000346
SHP0000347,ORD0000347,6,1,2022-12-31,2023-01-05,2023-01-07,TRK0000000347
SHP0000348,ORD0000348,3,1,2017-05-11,2017-05-14,2017-05-13,TRK0000000348
SHP0000349,ORD0000349,5,2,2020-09-23,2020-09-28,,TRK0000000349
SHP0000350,ORD0000350,8,1,2017-02-21,2017-02-28,2017-02-27,TRK0000000350
SHP0000351,ORD0000351,3,1,2024-09-26,2024-10-01,2024-09-30,TRK0000000351
SHP0000352,ORD0000352,8,3,2017-02-01,2017-02-05,,TRK0000000352
SHP0000353,ORD0000353,9,1,2015-08-26,2015-08-28,2015-08-28,TRK0000000353
SHP0000354,ORD0000354,4,1,2017-07-13,2017-07-19,2017-07-21,TRK0000000354
SHP0000355,ORD0000355,8,1,2023-05-21,2023-05-26,2023-05-27,TRK0000000355
SHP0000356,ORD0000356,2,1,2018-10-30,2018-11-01,2018-10-31,TRK0000000356
SHP0000357,ORD0000357,9,1,2016-04-09,2016-04-14,2016-04-13,TRK0000000357
SHP0000358,ORD0000358,10,1,2023-01-15,2023-01-20,2023-01-22,TRK0000000358
SHP0000359,ORD0000359,6,1,2025-07-10,2025-07-13,2025-07-12,TRK0000000359
SHP0000360,ORD0000360,1,1,2016-03-15,2016-03-21,2016-03-23,TRK0000000360
SHP0000361,ORD0000361,10,1,2025-07-26,2025-07-30,2025-08-01,TRK0000000361
SHP0000362,ORD0000362,1,1,2025-12-05,2025-12-11,2025-12-12,TRK0000000362
SHP0000363,ORD0000363,9,1,2017-01-26,2017-01-28,2017-01-30,TRK0000000363
SHP0000364,ORD0000364,10,1,2015-04-24,2015-04-26,2015-04-27,TRK0000000364
SHP0000365,ORD0000365,8,1,2023-05-24,2023-05-30,2023-05-30,TRK0000000365
SHP0000366,ORD0000366,9,1,2018-06-08,2018-06-11,2018-06-13,TRK0000000366
SHP0000367,ORD0000367,10,2,2019-03-07,2019-03-10,,TRK0000000367
SHP0000368,ORD0000368,4,1,2022-10-20,2022-10-26,2022-10-25,TRK0000000368
SHP0000369,ORD0000369,10,1,2025-07-02,2025-07-07,2025-07-09,TRK0000000369
SHP0000370,ORD0000370,5,1,2024-07-12,2024-07-16,2024-07-15,TRK0000000370
SHP0000371,ORD0000371,8,1,2023-01-10,2023-01-14,2023-01-13,TRK0000000371
SHP0000372,ORD0000372,10,1,2016-07-09,2016-07-13,2016-07-13,TRK0000000372
SHP0000373,ORD0000373,6,1,2023-06-15,2023-06-21,2023-06-21,TRK0000000373
SHP0000374,ORD0000374,3,1,2026-02-13,2026-02-18,2026-02-19,TRK0000000374
SHP0000375,ORD0000375,5,1,2018-06-06,2018-06-09,2018-06-11,TRK0000000375
SHP0000376,ORD0000376,9,1,2019-06-25,2019-06-27,2019-06-26,TRK0000000376
SHP0000377,ORD0000377,8,1,2016-10-21,2016-10-23,2016-10-23,TRK0000000377
SHP0000378,ORD0000378,4,1,2018-02-03,2018-02-06,2018-02-07,TRK0000000378
SHP0000379,ORD0000379,3,1,2020-01-27,2020-01-30,2020-01-31,TRK0000000379
SHP0000380,ORD0000380,10,1,2016-07-10,2016-07-17,2016-07-16,TRK0000000380
SHP0000381,ORD0000381,7,1,2025-12-01,2025-12-06,2025-12-08,TRK0000000381
SHP0000382,ORD0000382,9,1,2023-03-26,2023-03-31,2023-03-30,TRK0000000382
SHP0000383,ORD0000383,5,1,2020-08-31,2020-09-06,2020-09-08,TRK0000000383
SHP0000384,ORD0000384,8,1,2023-06-26,2023-07-02,2023-07-03,TRK0000000384
SHP0000385,ORD0000385,1,1,2024-05-23,2024-05-30,2024-06-01,TRK0000000385
SHP0000386,ORD0000386,2,1,2016-06-03,2016-06-06,2016-06-07,TRK0000000386
SHP0000387,ORD0000387,10,1,2023-02-22,2023-03-01,2023-02-28,TRK0000000387
SHP0000388,ORD0000388,7,1,2026-04-29,2026-05-04,2026-05-03,TRK0000000388
SHP0000389,ORD0000389,4,1,2026-04-22,2026-04-28,2026-04-30,TRK0000000389
SHP0000390,ORD0000390,2,1,2017-10-20,2017-10-23,2017-10-24,TRK0000000390
SHP0000391,ORD0000391,4,1,2022-08-28,2022-08-30,2022-08-31,TRK0000000391
SHP0000392,ORD0000392,7,1,2022-08-22,2022-08-24,2022-08-23,TRK0000000392
SHP0000393,ORD0000393,9,1,2023-01-18,2023-01-23,2023-01-22,TRK0000000393
SHP0000394,ORD0000394,6,3,2023-05-06,2023-05-10,,TRK0000000394
SHP0000395,ORD0000395,8,2,2016-11-28,2016-11-30,,TRK0000000395
SHP0000396,ORD0000396,3,1,2024-02-23,2024-02-29,2024-02-29,TRK0000000396
SHP0000397,ORD0000397,7,1,2022-12-22,2022-12-25,2022-12-27,TRK0000000397
SHP0000398,ORD0000398,6,1,2025-05-27,2025-06-01,2025-06-03,TRK0000000398
SHP0000399,ORD0000399,2,1,2018-06-29,2018-07-04,2018-07-03,TRK0000000399
SHP0000400,ORD0000400,1,1,2026-02-19,2026-02-23,2026-02-23,TRK0000000400
SHP0000401,ORD0000401,1,1,2018-01-30,2018-02-05,2018-02-06,TRK0000000401
SHP0000402,ORD0000402,4,1,2016-12-23,2016-12-30,2016-12-30,TRK0000000402
SHP0000403,ORD0000403,2,1,2023-06-20,2023-06-22,2023-06-21,TRK0000000403
SHP0000404,ORD0000404,5,1,2020-04-05,2020-04-09,2020-04-11,TRK0000000404
SHP0000405,ORD0000405,10,1,2017-10-15,2017-10-17,2017-10-18,TRK0000000405
SHP0000406,ORD0000406,10,1,2019-08-11,2019-08-17,2019-08-19,TRK0000000406
SHP0000407,ORD0000407,9,1,2016-12-30,2017-01-05,2017-01-06,TRK0000000407
SHP0000408,ORD0000408,4,1,2025-02-14,2025-02-18,2025-02-17,TRK0000000408
SHP0000409,ORD0000409,8,1,2025-10-26,2025-10-30,2025-10-30,TRK0000000409
SHP0000410,ORD0000410,10,1,2015-05-28,2015-06-01,2015-06-03,TRK0000000410
SHP0000411,ORD0000411,1,1,2023-03-10,2023-03-16,2023-03-18,TRK0000000411
SHP0000412,ORD0000412,9,1,2022-10-30,2022-11-02,2022-11-03,TRK0000000412
SHP0000413,ORD0000413,7,1,2015-08-04,2015-08-10,2015-08-10,TRK0000000413
SHP0000414,ORD0000414,3,1,2015-02-15,2015-02-17,2015-02-18,TRK0000000414
SHP0000415,ORD0000415,2,2,2023-01-19,2023-01-26,,TRK0000000415
SHP0000416,ORD0000416,10,1,2017-01-07,2017-01-13,2017-01-14,TRK0000000416
SHP0000417,ORD0000417,4,2,2018-10-24,2018-10-28,,TRK0000000417
SHP0000418,ORD0000418,6,1,2023-07-22,2023-07-26,2023-07-27,TRK0000000418
SHP0000419,ORD0000419,3,1,2016-01-18,2016-01-25,2016-01-24,TRK0000000419
SHP0000420,ORD0000420,3,3,2016-12-11,2016-12-13,,TRK0000000420
SHP0000421,ORD0000421,3,1,2022-09-25,2022-09-30,2022-10-02,TRK0000000421
SHP0000422,ORD0000422,9,3,2016-10-20,2016-10-24,,TRK0000000422
SHP0000423,ORD0000423,3,3,2024-12-27,2025-01-01,,TRK0000000423
SHP0000424,ORD0000424,9,1,2022-04-08,2022-04-10,2022-04-09,TRK0000000424
SHP0000425,ORD0000425,8,1,2020-01-27,2020-01-31,2020-02-01,TRK0000000425
SHP0000426,ORD0000426,9,1,2015-10-01,2015-10-08,2015-10-10,TRK0000000426
SHP0000427,ORD0000427,5,1,2015-06-07,2015-06-10,2015-06-11,TRK0000000427
SHP0000428,ORD0000428,5,1,2023-04-29,2023-05-03,2023-05-03,TRK0000000428
SHP0000429,ORD0000429,8,1,2021-01-21,2021-01-25,2021-01-26,TRK0000000429
SHP0000430,ORD0000430,1,1,2020-12-11,2020-12-17,2020-12-18,TRK0000000430
SHP0000431,ORD0000431,3,1,2018-02-21,2018-02-27,2018-03-01,TRK0000000431
SHP0000432,ORD0000432,10,1,2023-08-20,2023-08-22,2023-08-24,TRK0000000432
SHP0000433,ORD0000433,5,1,2021-05-01,2021-05-04,2021-05-06,TRK0000000433
SHP0000434,ORD0000434,10,1,2021-07-05,2021-07-08,2021-07-08,TRK0000000434
SHP0000435,ORD0000435,5,1,2016-01-10,2016-01-16,2016-01-18,TRK0000000435
SHP0000436,ORD0000436,6,1,2025-01-09,2025-01-14,2025-01-16,TRK0000000436
SHP0000437,ORD0000437,9,1,2025-05-22,2025-05-27,2025-05-29,TRK0000000437
SHP0000438,ORD0000438,7,4,2015-07-01,2015-07-07,,TRK0000000438
SHP0000439,ORD0000439,7,1,2016-09-04,2016-09-06,2016-09-05,TRK0000000439
SHP0000440,ORD0000440,9,1,2019-09-19,2019-09-21,2019-09-21,TRK0000000440
SHP0000441,ORD0000441,7,1,2020-09-26,2020-10-02,2020-10-02,TRK0000000441
SHP0000442,ORD0000442,1,1,2015-08-22,2015-08-25,2015-08-26,TRK0000000442
SHP0000443,ORD0000443,8,1,2019-08-22,2019-08-28,2019-08-29,TRK0000000443
SHP0000444,ORD0000444,10,1,2023-01-09,2023-01-16,2023-01-15,TRK0000000444
SHP0000445,ORD0000445,1,4,2017-05-22,2017-05-28,,TRK0000000445
SHP0000446,ORD0000446,6,1,2019-10-09,2019-10-12,2019-10-11,TRK0000000446
SHP0000447,ORD0000447,5,1,2022-01-01,2022-01-04,2022-01-03,TRK0000000447
SHP0000448,ORD0000448,7,1,2022-04-27,2022-05-03,2022-05-04,TRK0000000448
SHP0000449,ORD0000449,4,1,2020-09-30,2020-10-05,2020-10-07,TRK0000000449
SHP0000450,ORD0000450,3,1,2021-12-08,2021-12-12,2021-12-12,TRK0000000450
SHP0000451,ORD0000451,9,1,2017-08-24,2017-08-31,2017-09-02,TRK0000000451
SHP0000452,ORD0000452,6,1,2022-03-28,2022-04-04,2022-04-05,TRK0000000452
SHP0000453,ORD0000453,3,1,2024-05-11,2024-05-14,2024-05-14,TRK0000000453
SHP0000454,ORD0000454,6,1,2025-06-18,2025-06-20,2025-06-22,TRK0000000454
SHP0000455,ORD0000455,6,1,2020-02-10,2020-02-14,2020-02-16,TRK0000000455
SHP0000456,ORD0000456,8,1,2016-01-07,2016-01-12,2016-01-12,TRK0000000456
SHP0000457,ORD0000457,6,2,2020-06-15,2020-06-20,,TRK0000000457
SHP0000458,ORD0000458,8,1,2024-07-03,2024-07-09,2024-07-10,TRK0000000458
SHP0000459,ORD0000459,10,4,2021-12-07,2021-12-09,,TRK0000000459
SHP0000460,ORD0000460,7,3,2015-07-22,2015-07-29,,TRK0000000460
SHP0000461,ORD0000461,8,1,2015-01-13,2015-01-17,2015-01-18,TRK0000000461
SHP0000462,ORD0000462,10,2,2024-09-12,2024-09-15,,TRK0000000462
SHP0000463,ORD0000463,1,1,2015-04-13,2015-04-20,2015-04-22,TRK0000000463
SHP0000464,ORD0000464,2,1,2017-09-13,2017-09-18,2017-09-20,TRK0000000464
SHP0000465,ORD0000465,8,1,2018-03-15,2018-03-22,2018-03-24,TRK0000000465
SHP0000466,ORD0000466,5,3,2022-08-04,2022-08-07,,TRK0000000466
SHP0000467,ORD0000467,10,1,2018-12-01,2018-12-03,2018-12-03,TRK0000000467
SHP0000468,ORD0000468,2,1,2018-01-08,2018-01-14,2018-01-13,TRK0000000468
SHP0000469,ORD0000469,7,2,2019-03-24,2019-03-28,,TRK0000000469
SHP0000470,ORD0000470,1,1,2017-07-08,2017-07-14,2017-07-14,TRK0000000470
SHP0000471,ORD0000471,1,1,2020-08-01,2020-08-04,2020-08-06,TRK0000000471
SHP0000472,ORD0000472,6,5,2024-11-08,2024-11-12,,TRK0000000472
SHP0000473,ORD0000473,2,1,2021-04-07,2021-04-10,2021-04-09,TRK0000000473
SHP0000474,ORD0000474,3,1,2020-01-03,2020-01-07,2020-01-08,TRK0000000474
SHP0000475,ORD0000475,9,1,2016-02-28,2016-03-06,2016-03-05,TRK0000000475
SHP0000476,ORD0000476,5,1,2016-02-18,2016-02-25,2016-02-27,TRK0000000476
SHP0000477,ORD0000477,8,3,2024-08-22,2024-08-24,,TRK0000000477
SHP0000478,ORD0000478,7,1,2026-01-27,2026-02-02,2026-02-01,TRK0000000478
SHP0000479,ORD0000479,7,1,2025-02-23,2025-02-27,2025-02-27,TRK0000000479
SHP0000480,ORD0000480,6,2,2024-07-19,2024-07-22,,TRK0000000480
SHP0000481,ORD0000481,3,1,2022-06-25,2022-06-27,2022-06-29,TRK0000000481
SHP0000482,ORD0000482,4,1,2023-07-21,2023-07-24,2023-07-25,TRK0000000482
SHP0000483,ORD0000483,2,1,2017-10-26,2017-11-01,2017-11-02,TRK0000000483
SHP0000484,ORD0000484,3,1,2026-04-01,2026-04-08,2026-04-10,TRK0000000484
SHP0000485,ORD0000485,9,1,2016-12-22,2016-12-25,2016-12-25,TRK0000000485
SHP0000486,ORD0000486,8,1,2023-11-15,2023-11-19,2023-11-20,TRK0000000486
SHP0000487,ORD0000487,9,1,2025-07-24,2025-07-29,2025-07-30,TRK0000000487
SHP0000488,ORD0000488,3,1,2015-01-22,2015-01-25,2015-01-26,TRK0000000488
SHP0000489,ORD0000489,6,2,2024-07-29,2024-08-05,,TRK0000000489
SHP0000490,ORD0000490,4,1,2019-07-22,2019-07-26,2019-07-25,TRK0000000490
SHP0000491,ORD0000491,10,1,2022-04-05,2022-04-09,2022-04-10,TRK0000000491
SHP0000492,ORD0000492,2,1,2024-12-19,2024-12-23,2024-12-24,TRK0000000492
SHP0000493,ORD0000493,5,1,2019-09-03,2019-09-10,2019-09-09,TRK0000000493
SHP0000494,ORD0000494,8,1,2025-01-13,2025-01-15,2025-01-17,TRK0000000494
SHP0000495,ORD0000495,9,1,2022-01-17,2022-01-23,2022-01-23,TRK0000000495
SHP0000496,ORD0000496,7,1,2018-06-20,2018-06-22,2018-06-23,TRK0000000496
SHP0000497,ORD0000497,1,1,2021-01-23,2021-01-28,2021-01-29,TRK0000000497
SHP0000498,ORD0000498,3,1,2024-05-09,2024-05-16,2024-05-15,TRK0000000498
SHP0000499,ORD0000499,4,1,2018-03-31,2018-04-03,2018-04-02,TRK0000000499
SHP0000500,ORD0000500,9,1,2018-03-21,2018-03-23,2018-03-23,TRK0000000500
SHP0000501,ORD0000501,1,1,2023-04-11,2023-04-14,2023-04-14,TRK0000000501
SHP0000502,ORD0000502,2,1,2017-02-13,2017-02-19,2017-02-19,TRK0000000502
SHP0000503,ORD0000503,1,1,2018-03-03,2018-03-09,2018-03-10,TRK0000000503
SHP0000504,ORD0000504,5,1,2018-07-03,2018-07-07,2018-07-06,TRK0000000504
SHP0000505,ORD0000505,10,1,2020-02-05,2020-02-10,2020-02-11,TRK0000000505
SHP0000506,ORD0000506,3,1,2019-12-29,2020-01-03,2020-01-05,TRK0000000506
SHP0000507,ORD0000507,4,1,2018-07-17,2018-07-20,2018-07-22,TRK0000000507
SHP0000508,ORD0000508,4,3,2021-09-14,2021-09-21,,TRK0000000508
SHP0000509,ORD0000509,3,1,2024-10-05,2024-10-08,2024-10-08,TRK0000000509
SHP0000510,ORD0000510,4,1,2022-06-25,2022-06-27,2022-06-29,TRK0000000510
SHP0000511,ORD0000511,6,1,2020-01-12,2020-01-18,2020-01-19,TRK0000000511
SHP0000512,ORD0000512,2,1,2021-08-15,2021-08-17,2021-08-16,TRK0000000512
SHP0000513,ORD0000513,6,1,2023-01-15,2023-01-20,2023-01-20,TRK0000000513
SHP0000514,ORD0000514,8,1,2016-11-02,2016-11-09,2016-11-08,TRK0000000514
SHP0000515,ORD0000515,8,2,2022-04-19,2022-04-22,,TRK0000000515
SHP0000516,ORD0000516,1,1,2019-10-17,2019-10-19,2019-10-20,TRK0000000516
SHP0000517,ORD0000517,1,1,2018-01-02,2018-01-06,2018-01-06,TRK0000000517
SHP0000518,ORD0000518,5,1,2016-09-24,2016-10-01,2016-09-30,TRK0000000518
SHP0000519,ORD0000519,4,1,2018-08-24,2018-08-29,2018-08-31,TRK0000000519
SHP0000520,ORD0000520,1,1,2015-09-08,2015-09-14,2015-09-15,TRK0000000520
SHP0000521,ORD0000521,8,1,2020-08-22,2020-08-24,2020-08-25,TRK0000000521
SHP0000522,ORD0000522,9,1,2019-08-26,2019-08-31,2019-09-02,TRK0000000522
SHP0000523,ORD0000523,9,1,2016-06-24,2016-06-30,2016-07-02,TRK0000000523
SHP0000524,ORD0000524,8,1,2016-05-25,2016-05-28,2016-05-27,TRK0000000524
SHP0000525,ORD0000525,7,1,2016-03-19,2016-03-21,2016-03-22,TRK0000000525
SHP0000526,ORD0000526,1,2,2021-03-19,2021-03-24,,TRK0000000526
SHP0000527,ORD0000527,7,1,2025-10-30,2025-11-01,2025-11-03,TRK0000000527
SHP0000528,ORD0000528,4,1,2021-10-02,2021-10-07,2021-10-07,TRK0000000528
SHP0000529,ORD0000529,1,1,2015-02-25,2015-02-27,2015-02-28,TRK0000000529
SHP0000530,ORD0000530,4,1,2020-10-17,2020-10-20,2020-10-19,TRK0000000530
SHP0000531,ORD0000531,5,3,2018-11-29,2018-12-06,,TRK0000000531
SHP0000532,ORD0000532,7,1,2024-05-23,2024-05-25,2024-05-26,TRK0000000532
SHP0000533,ORD0000533,9,1,2021-08-30,2021-09-01,2021-09-02,TRK0000000533
SHP0000534,ORD0000534,10,4,2025-06-09,2025-06-12,,TRK0000000534
SHP0000535,ORD0000535,3,2,2025-07-22,2025-07-24,,TRK0000000535
SHP0000536,ORD0000536,8,1,2018-09-17,2018-09-19,2018-09-21,TRK0000000536
SHP0000537,ORD0000537,1,1,2019-05-07,2019-05-10,2019-05-09,TRK0000000537
SHP0000538,ORD0000538,1,1,2025-02-24,2025-02-26,2025-02-28,TRK0000000538
SHP0000539,ORD0000539,2,4,2022-09-24,2022-09-26,,TRK0000000539
SHP0000540,ORD0000540,10,2,2016-09-02,2016-09-05,,TRK0000000540
SHP0000541,ORD0000541,6,4,2026-06-12,2026-06-17,,TRK0000000541
SHP0000542,ORD0000542,5,1,2024-12-25,2024-12-30,2024-12-31,TRK0000000542
SHP0000543,ORD0000543,6,1,2025-06-05,2025-06-11,2025-06-13,TRK0000000543
SHP0000544,ORD0000544,2,1,2020-08-03,2020-08-08,2020-08-10,TRK0000000544
SHP0000545,ORD0000545,1,1,2020-06-07,2020-06-09,2020-06-10,TRK0000000545
SHP0000546,ORD0000546,2,1,2025-09-28,2025-10-01,2025-09-30,TRK0000000546
SHP0000547,ORD0000547,3,1,2023-02-10,2023-02-17,2023-02-16,TRK0000000547
SHP0000548,ORD0000548,1,2,2020-06-08,2020-06-13,,TRK0000000548
SHP0000549,ORD0000549,7,1,2025-09-13,2025-09-17,2025-09-16,TRK0000000549
SHP0000550,ORD0000550,9,1,2020-12-08,2020-12-12,2020-12-12,TRK0000000550
SHP0000551,ORD0000551,10,1,2025-11-22,2025-11-26,2025-11-25,TRK0000000551
SHP0000552,ORD0000552,3,1,2019-06-25,2019-07-02,2019-07-04,TRK0000000552
SHP0000553,ORD0000553,6,1,2022-10-29,2022-11-02,2022-11-02,TRK0000000553
SHP0000554,ORD0000554,8,1,2015-08-12,2015-08-14,2015-08-16,TRK0000000554
SHP0000555,ORD0000555,1,1,2022-05-26,2022-06-01,2022-06-03,TRK0000000555
SHP0000556,ORD0000556,10,2,2015-02-01,2015-02-03,,TRK0000000556
SHP0000557,ORD0000557,1,1,2020-11-25,2020-12-01,2020-12-01,TRK0000000557
SHP0000558,ORD0000558,1,1,2015-07-23,2015-07-27,2015-07-27,TRK0000000558
SHP0000559,ORD0000559,10,1,2025-01-12,2025-01-15,2025-01-15,TRK0000000559
SHP0000560,ORD0000560,3,1,2019-03-01,2019-03-04,2019-03-05,TRK0000000560
SHP0000561,ORD0000561,6,3,2019-03-03,2019-03-06,,TRK0000000561
SHP0000562,ORD0000562,4,1,2022-10-14,2022-10-19,2022-10-21,TRK0000000562
SHP0000563,ORD0000563,8,4,2023-12-04,2023-12-10,,TRK0000000563
SHP0000564,ORD0000564,9,1,2025-11-18,2025-11-24,2025-11-24,TRK0000000564
SHP0000565,ORD0000565,9,1,2018-12-02,2018-12-04,2018-12-04,TRK0000000565
SHP0000566,ORD0000566,1,1,2019-05-29,2019-06-04,2019-06-05,TRK0000000566
SHP0000567,ORD0000567,1,1,2025-11-02,2025-11-05,2025-11-04,TRK0000000567
SHP0000568,ORD0000568,5,1,2015-08-27,2015-08-29,2015-08-28,TRK0000000568
SHP0000569,ORD0000569,6,1,2016-12-28,2017-01-01,2017-01-03,TRK0000000569
SHP0000570,ORD0000570,3,1,2020-10-06,2020-10-12,2020-10-13,TRK0000000570
SHP0000571,ORD0000571,2,1,2017-10-11,2017-10-17,2017-10-17,TRK0000000571
SHP0000572,ORD0000572,3,1,2017-01-30,2017-02-03,2017-02-03,TRK0000000572
SHP0000573,ORD0000573,10,3,2025-08-09,2025-08-16,,TRK0000000573
SHP0000574,ORD0000574,5,1,2025-09-13,2025-09-19,2025-09-18,TRK0000000574
SHP0000575,ORD0000575,8,1,2024-09-12,2024-09-14,2024-09-13,TRK0000000575
SHP0000576,ORD0000576,8,1,2023-04-20,2023-04-24,2023-04-25,TRK0000000576
SHP0000577,ORD0000577,1,3,2019-06-10,2019-06-12,,TRK0000000577
SHP0000578,ORD0000578,7,1,2021-01-30,2021-02-06,2021-02-08,TRK0000000578
SHP0000579,ORD0000579,8,2,2024-12-19,2024-12-24,,TRK0000000579
SHP0000580,ORD0000580,9,1,2023-10-24,2023-10-26,2023-10-28,TRK0000000580
SHP0000581,ORD0000581,4,1,2025-02-10,2025-02-17,2025-02-19,TRK0000000581
SHP0000582,ORD0000582,9,1,2023-08-14,2023-08-18,2023-08-18,TRK0000000582
SHP0000583,ORD0000583,10,1,2016-08-03,2016-08-09,2016-08-08,TRK0000000583
SHP0000584,ORD0000584,7,1,2021-01-01,2021-01-04,2021-01-06,TRK0000000584
SHP0000585,ORD0000585,1,1,2019-02-13,2019-02-16,2019-02-17,TRK0000000585
SHP0000586,ORD0000586,6,2,2024-05-11,2024-05-16,,TRK0000000586
SHP0000587,ORD0000587,3,1,2016-05-01,2016-05-08,2016-05-09,TRK0000000587
SHP0000588,ORD0000588,6,2,2015-04-17,2015-04-23,,TRK0000000588
SHP0000589,ORD0000589,10,3,2018-08-18,2018-08-22,,TRK0000000589
SHP0000590,ORD0000590,7,1,2019-03-11,2019-03-18,2019-03-17,TRK0000000590
SHP0000591,ORD0000591,10,1,2020-01-09,2020-01-14,2020-01-15,TRK0000000591
SHP0000592,ORD0000592,1,1,2018-07-22,2018-07-26,2018-07-28,TRK0000000592
SHP0000593,ORD0000593,1,1,2025-08-27,2025-09-01,2025-09-02,TRK0000000593
SHP0000594,ORD0000594,10,1,2019-09-12,2019-09-19,2019-09-21,TRK0000000594
SHP0000595,ORD0000595,5,2,2015-05-15,2015-05-21,,TRK0000000595
SHP0000596,ORD0000596,2,1,2019-04-08,2019-04-12,2019-04-13,TRK0000000596
SHP0000597,ORD0000597,2,1,2025-08-08,2025-08-14,2025-08-15,TRK0000000597
SHP0000598,ORD0000598,6,1,2026-06-07,2026-06-10,2026-06-12,TRK0000000598
SHP0000599,ORD0000599,4,1,2025-01-05,2025-01-08,2025-01-10,TRK0000000599
SHP0000600,ORD0000600,5,1,2018-01-19,2018-01-23,2018-01-22,TRK0000000600
SHP0000601,ORD0000601,9,1,2021-01-08,2021-01-14,2021-01-14,TRK0000000601
SHP0000602,ORD0000602,9,2,2024-08-05,2024-08-08,,TRK0000000602
