ReturnID,OrderItemID,ReturnReasonID,ReturnDate,ReturnCondition
RET0000547,OI00008019,5,2015-06-04,Opened
RET0000548,OI00008020,8,2015-05-31,Opened
RET0000549,OI00008021,10,2017-10-18,Defective
RET0000550,OI00008039,17,2021-09-19,Opened
RET0000551,OI00008065,9,2015-12-15,Sealed
RET0000552,OI00008067,6,2024-03-04,Sealed
RET0000553,OI00008071,5,2022-12-14,Sealed
RET0000554,OI00008101,18,2020-08-12,Opened
RET0000555,OI00008106,15,2019-02-24,Damaged
RET0000556,OI00008134,5,2018-04-14,Opened
RET0000557,OI00008146,2,2018-06-28,Defective
RET0000558,OI00008149,8,2025-07-28,Opened
RET0000559,OI00008161,15,2024-04-29,Opened
RET0000560,OI00008217,5,2026-07-14,Sealed
RET0000561,OI00008226,1,2020-07-19,Opened
RET0000562,OI00008246,1,2020-03-06,Defective
RET0000563,OI00008258,5,2020-05-19,Sealed
RET0000564,OI00008263,12,2026-06-25,Damaged
RET0000565,OI00008273,7,2022-05-03,Opened
RET0000566,OI00008295,1,2018-03-30,Damaged
RET0000567,OI00008340,6,2018-12-01,Defective
RET0000568,OI00008346,8,2016-04-12,Defective
RET0000569,OI00008347,7,2016-04-13,Opened
RET0000570,OI00008430,10,2019-10-26,Damaged
RET0000571,OI00008431,12,2019-11-04,Damaged
RET0000572,OI00008478,4,2024-11-19,Opened
RET0000573,OI00008484,9,2015-01-22,Damaged
RET0000574,OI00008495,10,2025-04-24,Opened
RET0000575,OI00008498,17,2017-12-24,Sealed
RET0000576,OI00008517,2,2019-01-14,Damaged
RET0000577,OI00008544,12,2017-06-15,Opened
RET0000578,OI00008566,8,2018-10-05,Sealed
RET0000579,OI00008603,3,2019-09-24,Sealed
RET0000580,OI00008606,8,2025-05-08,Opened
RET0000581,OI00008676,13,2023-03-31,Opened
RET0000582,OI00008684,17,2023-09-07,Opened
RET0000583,OI00008689,2,2025-03-01,Sealed
RET0000584,OI00008764,18,2017-08-13,Damaged
RET0000585,OI00008785,7,2020-06-09,Opened
RET0000586,OI00008832,18,2019-08-18,Damaged
RET0000587,OI00008835,2,2018-12-04,Sealed
RET0000588,OI00008846,7,2016-12-21,Defective
RET0000589,OI00008861,2,2025-11-05,Sealed
RET0000590,OI00008880,10,2021-09-08,Damaged
RET0000591,OI00008888,7,2024-07-04,Opened
RET0000592,OI00008903,3,2023-07-19,Damaged
RET0000593,OI00008918,18,2017-03-21,Sealed
RET0000594,OI00008935,13,2023-02-06,Opened
RET0000595,OI00008980,11,2021-01-10,Damaged
RET0000596,OI00008985,17,2023-04-09,Damaged
RET0000597,OI00009015,6,2021-12-29,Defective
RET0000598,OI00009019,10,2017-06-17,Sealed
RET0000599,OI00009034,8,2021-06-07,Damaged
RET0000600,OI00009070,11,2016-01-10,Opened
RET0000601,OI00009073,12,2015-12-15,Defective
RET0000602,OI00009075,7,2015-10-12,Sealed
RET0000603,OI00009089,12,2024-06-24,Defective
RET0000604,OI00009124,5,2017-10-30,Opened
RET0000605,OI00009130,13,2022-08-12,Opened
RET0000606,OI00009141,13,2024-03-09,Damaged
RET0000607,OI00009149,2,2025-10-21,Defective
RET0000608,OI00009156,15,2023-06-26,Sealed
RET0000609,OI00009165,8,2018-03-29,Damaged
RET0000610,OI00009172,9,2025-09-28,Defective
RET0000611,OI00009179,4,2017-12-13,Opened
RET0000612,OI00009193,11,2024-05-03,Opened
RET0000613,OI00009198,18,2020-09-12,Sealed
RET0000614,OI00009212,1,2025-03-05,Damaged
RET0000615,OI00009238,12,2018-03-16,Opened
RET0000616,OI00009242,10,2018-07-18,Defective
RET0000617,OI00009256,18,2016-06-09,Defective
RET0000618,OI00009257,6,2025-10-05,Opened
RET0000619,OI00009261,6,2020-01-14,Sealed
RET0000620,OI00009263,16,2024-03-16,Opened
RET0000621,OI00009298,4,2019-01-01,Defective
RET0000622,OI00009303,17,2019-02-12,Sealed
RET0000623,OI00009307,7,2016-01-16,Sealed
RET0000624,OI00009308,15,2016-01-07,Damaged
RET0000625,OI00009309,13,2016-01-19,Opened
RET0000626,OI00009312,11,2017-04-22,Sealed
RET0000627,OI00009341,17,2023-05-17,Opened
RET0000628,OI00009370,10,2023-11-08,Sealed
RET0000629,OI00009400,2,2015-11-04,Sealed
RET0000630,OI00009401,13,2015-11-06,Defective
RET0000631,OI00009417,4,2020-11-10,Damaged
RET0000632,OI00009461,3,2024-01-27,Defective
RET0000633,OI00009463,18,2020-09-23,Sealed
RET0000634,OI00009478,10,2025-08-09,Opened
RET0000635,OI00009510,7,2022-02-05,Defective
RET0000636,OI00009529,2,2018-07-18,Sealed
RET0000637,OI00009541,17,2022-06-19,Sealed
RET0000638,OI00009542,6,2017-08-25,Sealed
RET0000639,OI00009583,2,2021-11-13,Sealed
RET0000640,OI00009588,11,2023-09-02,Damaged
RET0000641,OI00009611,10,2018-12-08,Sealed
RET0000642,OI00009626,8,2021-06-11,Damaged
RET0000643,OI00009632,11,2020-09-01,Damaged
RET0000644,OI00009646,6,2020-06-23,Defective
RET0000645,OI00009649,11,2024-12-25,Sealed
RET0000646,OI00009652,8,2023-12-24,Opened
RET0000647,OI00009672,9,2020-05-31,Sealed
RET0000648,OI00009689,14,2022-05-11,Opened
RET0000649,OI00009690,14,2022-05-14,Sealed
RET0000650,OI00009694,2,2015-08-25,Opened
RET0000651,OI00009712,7,2021-05-26,Damaged
RET0000652,OI00009719,17,2022-08-19,Defective
RET0000653,OI00009723,4,2024-10-23,Opened
RET0000654,OI00009735,5,2026-05-05,Defective
RET0000655,OI00009751,6,2020-06-17,Opened
RET0000656,OI00009765,18,2018-11-01,Opened
RET0000657,OI00009799,10,2019-06-22,Sealed
RET0000658,OI00009807,14,2016-06-11,Opened
RET0000659,OI00009810,12,2020-01-31,Opened
RET0000660,OI00009819,9,2019-07-05,Defective
RET0000661,OI00009822,1,2025-11-20,Damaged
RET0000662,OI00009825,11,2023-08-17,Defective
RET0000663,OI00009845,12,2026-08-02,Damaged
RET0000664,OI00009853,5,2019-03-05,Sealed
RET0000665,OI00009869,1,2022-12-07,Defective
RET0000666,OI00009876,6,2016-05-28,Defective
RET0000667,OI00009886,11,2022-04-09,Opened
RET0000668,OI00009910,17,2024-09-05,Damaged
RET0000669,OI00009912,9,2024-09-09,Defective
RET0000670,OI00009919,9,2019-02-01,Defective
RET0000671,OI00009927,5,2025-05-20,Sealed
RET0000672,OI00009942,8,2015-08-09,Opened
RET0000673,OI00009972,8,2018-04-30,Opened
RET0000674,OI00009985,18,2019-08-14,Defective
RET0000675,OI00009998,6,2017-05-12,Damaged
RET0000676,OI00009999,14,2023-12-16,Sealed
RET0000677,OI00010001,17,2018-11-30,Opened
RET0000678,OI00010009,8,2018-08-15,Defective
RET0000679,OI00010014,3,2024-02-07,Opened
RET0000680,OI00010034,12,2024-04-29,Opened
RET0000681,OI00010037,4,2015-03-30,Sealed
RET0000682,OI00010038,5,2023-08-19,Damaged
RET0000683,OI00010040,1,2017-07-22,Sealed
RET0000684,OI00010042,5,2024-01-10,Damaged
RET0000685,OI00010044,10,2018-06-22,Opened
RET0000686,OI00010048,10,2023-10-03,Opened
RET0000687,OI00010057,10,2024-10-24,Opened
RET0000688,OI00010071,15,2023-03-29,Sealed
RET0000689,OI00010073,16,2019-10-24,Sealed
RET0000690,OI00010081,11,2021-06-22,Opened
RET0000691,OI00010122,14,2022-01-23,Damaged
RET0000692,OI00010150,18,2023-11-05,Defective
RET0000693,OI00010177,9,2023-11-12,Sealed
RET0000694,OI00010194,14,2020-05-09,Defective
RET0000695,OI00010195,8,2016-08-04,Opened
RET0000696,OI00010207,14,2026-03-08,Defective
RET0000697,OI00010214,7,2021-08-04,Damaged
RET0000698,OI00010215,17,2020-06-09,Defective
RET0000699,OI00010242,6,2016-10-15,Opened
RET0000700,OI00010249,13,2023-01-07,Opened
RET0000701,OI00010250,7,2024-05-05,Opened
RET0000702,OI00010285,17,2022-04-12,Sealed
RET0000703,OI00010308,16,2019-01-18,Sealed
RET0000704,OI00010314,3,2025-01-07,Damaged
RET0000705,OI00010337,17,2020-08-07,Opened
RET0000706,OI00010487,11,2022-10-28,Defective
RET0000707,OI00010495,1,2024-12-03,Opened
RET0000708,OI00010573,1,2022-03-05,Sealed
RET0000709,OI00010585,15,2023-06-21,Damaged
RET0000710,OI00010594,18,2018-06-30,Damaged
RET0000711,OI00010630,6,2025-07-17,Damaged
RET0000712,OI00010649,18,2021-10-16,Sealed
RET0000713,OI00010665,3,2016-07-18,Sealed
RET0000714,OI00010676,2,2020-02-14,Sealed
RET0000715,OI00010709,1,2019-08-25,Opened
RET0000716,OI00010758,10,2021-09-26,Opened
RET0000717,OI00010783,18,2019-03-09,Sealed
RET0000718,OI00010788,5,2019-02-24,Opened
RET0000719,OI00010798,2,2016-12-07,Sealed
RET0000720,OI00010810,14,2022-04-22,Opened
RET0000721,OI00010815,17,2025-12-09,Damaged
RET0000722,OI00010835,15,2020-03-28,Damaged
RET0000723,OI00010841,18,2019-12-28,Defective
RET0000724,OI00010855,11,2025-03-26,Damaged
RET0000725,OI00010862,4,2022-12-03,Opened
RET0000726,OI00010865,15,2026-03-28,Sealed
RET0000727,OI00010869,12,2018-05-02,Defective
RET0000728,OI00010880,5,2020-03-16,Sealed
RET0000729,OI00010887,17,2016-02-02,Damaged
RET0000730,OI00010890,10,2022-07-03,Sealed
RET0000731,OI00010918,4,2019-07-18,Opened
RET0000732,OI00010921,16,2016-01-11,Opened
RET0000733,OI00010927,5,2022-10-13,Defective
RET0000734,OI00010936,13,2015-07-23,Damaged
RET0000735,OI00010966,7,2019-11-22,Defective
RET0000736,OI00010969,18,2017-09-27,Damaged
RET0000737,OI00010979,1,2015-10-24,Opened
RET0000738,OI00010983,10,2016-08-23,Sealed
RET0000739,OI00011002,3,2019-01-24,Opened
RET0000740,OI00011019,15,2021-12-31,Opened
RET0000741,OI00011038,12,2025-12-11,Opened
RET0000742,OI00011073,5,2019-06-07,Damaged
RET0000743,OI00011079,8,2017-05-14,Sealed
RET0000744,OI00011095,7,2018-11-18,Sealed
RET0000745,OI00011097,18,2024-07-07,Sealed
RET0000746,OI00011116,14,2024-05-07,Opened
RET0000747,OI00011123,2,2018-07-02,Opened
RET0000748,OI00011140,1,2016-01-22,Sealed
RET0000749,OI00011159,11,2024-10-29,Sealed
RET0000750,OI00011185,16,2022-05-21,Damaged
RET0000751,OI00011196,4,2017-07-24,Defective
RET0000752,OI00011200,2,2024-01-01,Defective
RET0000753,OI00011201,9,2023-12-22,Sealed
RET0000754,OI00011204,16,2020-07-11,Sealed
RET0000755,OI00011205,9,2020-07-15,Sealed
RET0000756,OI00011208,10,2021-11-15,Damaged
RET0000757,OI00011233,10,2026-05-31,Opened
RET0000758,OI00011241,11,2016-06-05,Damaged
RET0000759,OI00011258,7,2024-09-20,Sealed
RET0000760,OI00011261,9,2022-07-03,Damaged
RET0000761,OI00011266,14,2023-03-15,Opened
RET0000762,OI00011315,3,2018-04-02,Sealed
RET0000763,OI00011319,1,2019-03-20,Opened
RET0000764,OI00011331,11,2025-03-31,Sealed
RET0000765,OI00011338,12,2021-08-01,Defective
RET0000766,OI00011341,17,2024-05-25,Sealed
RET0000767,OI00011345,18,2018-06-12,Defective
RET0000768,OI00011354,11,2021-04-05,Damaged
RET0000769,OI00011365,12,2017-04-11,Opened
RET0000770,OI00011401,7,2021-03-17,Defective
RET0000771,OI00011402,1,2021-03-20,Opened
RET0000772,OI00011427,4,2025-07-26,Opened
RET0000773,OI00011460,16,2018-03-15,Opened
RET0000774,OI00011464,17,2025-12-11,Damaged
RET0000775,OI00011491,16,2025-01-26,Damaged
RET0000776,OI00011526,3,2019-07-01,Damaged
RET0000777,OI00011555,14,2024-08-18,Sealed
RET0000778,OI00011579,7,2020-11-04,Opened
RET0000779,OI00011612,12,2015-08-01,Opened
RET0000780,OI00011635,2,2019-12-20,Opened
RET0000781,OI00011636,4,2022-08-10,Opened
RET0000782,OI00011684,7,2020-07-17,Defective
RET0000783,OI00011718,11,2021-12-19,Sealed
RET0000784,OI00011719,13,2021-12-14,Sealed
RET0000785,OI00011733,3,2021-11-29,Opened
RET0000786,OI00011735,18,2025-06-25,Defective
RET0000787,OI00011738,7,2025-08-10,Opened
RET0000788,OI00011744,7,2025-06-23,Defective
RET0000789,OI00011755,10,2021-07-11,Opened
RET0000790,OI00011763,14,2018-05-30,Sealed
RET0000791,OI00011785,12,2020-09-07,Sealed
RET0000792,OI00011813,13,2023-01-05,Damaged
RET0000793,OI00011820,7,2021-06-28,Opened
RET0000794,OI00011824,15,2015-05-31,Opened
RET0000795,OI00011841,12,2016-11-02,Sealed
RET0000796,OI00011888,8,2015-10-13,Opened
RET0000797,OI00011909,4,2023-05-08,Opened
RET0000798,OI00011916,18,2025-04-21,Sealed
RET0000799,OI00011920,13,2021-03-22,Damaged
RET0000800,OI00011948,6,2024-11-02,Opened
RET0000801,OI00011952,5,2022-09-19,Opened
RET0000802,OI00011958,5,2022-04-20,Defective
RET0000803,OI00011980,8,2015-04-07,Sealed
RET0000804,OI00011987,1,2022-01-12,Damaged
RET0000805,OI00012002,3,2023-10-08,Opened
RET0000806,OI00012003,2,2023-10-15,Damaged
RET0000807,OI00012007,14,2019-04-10,Opened
RET0000808,OI00012024,8,2022-04-09,Opened
RET0000809,OI00012048,6,2018-08-24,Sealed
RET0000810,OI00012055,15,2016-06-18,Defective
RET0000811,OI00012059,10,2022-01-30,Defective
RET0000812,OI00012065,14,2026-03-09,Opened
RET0000813,OI00012066,10,2015-05-16,Damaged
RET0000814,OI00012074,15,2021-07-25,Opened
RET0000815,OI00012086,1,2019-01-11,Opened
RET0000816,OI00012088,17,2017-12-26,Sealed
RET0000817,OI00012092,11,2025-12-11,Sealed
RET0000818,OI00012101,3,2017-02-20,Damaged
RET0000819,OI00012119,10,2015-10-06,Damaged
RET0000820,OI00012123,9,2019-07-21,Damaged
RET0000821,OI00012141,18,2022-01-25,Damaged
RET0000822,OI00012143,7,2019-06-24,Opened
RET0000823,OI00012201,11,2016-09-25,Sealed
RET0000824,OI00012212,1,2019-09-21,Sealed
RET0000825,OI00012252,15,2017-01-28,Opened
RET0000826,OI00012262,9,2020-05-05,Opened
RET0000827,OI00012264,1,2020-05-15,Opened
RET0000828,OI00012283,12,2026-07-28,Defective
RET0000829,OI00012345,16,2019-08-31,Damaged
RET0000830,OI00012347,18,2024-06-14,Damaged
RET0000831,OI00012364,5,2026-06-13,Opened
RET0000832,OI00012397,6,2018-09-07,Opened
RET0000833,OI00012411,13,2020-05-08,Opened
RET0000834,OI00012423,7,2025-07-16,Opened
RET0000835,OI00012437,16,2021-10-23,Sealed
RET0000836,OI00012438,4,2026-05-18,Sealed
RET0000837,OI00012454,13,2017-06-16,Sealed
RET0000838,OI00012464,8,2021-05-29,Opened
RET0000839,OI00012468,4,2016-03-05,Sealed
RET0000840,OI00012486,6,2020-11-13,Sealed
RET0000841,OI00012490,3,2026-07-15,Damaged
RET0000842,OI00012524,10,2019-05-28,Damaged
RET0000843,OI00012543,1,2019-01-24,Damaged
RET0000844,OI00012559,6,2026-02-07,Opened
RET0000845,OI00012565,14,2025-02-10,Damaged
RET0000846,OI00012571,15,2022-04-11,Defective
RET0000847,OI00012600,14,2021-05-09,Sealed
RET0000848,OI00012602,8,2020-05-29,Sealed
RET0000849,OI00012609,12,2018-12-10,Opened
RET0000850,OI00012622,6,2021-11-22,Sealed
RET0000851,OI00012661,10,2023-05-06,Opened
RET0000852,OI00012674,12,2015-02-22,Defective
RET0000853,OI00012686,15,2016-07-07,Opened
RET0000854,OI00012694,7,2020-06-12,Damaged
RET0000855,OI00012695,10,2023-10-09,Damaged
RET0000856,OI00012712,13,2019-05-08,Opened
RET0000857,OI00012722,16,2017-03-10,Damaged
RET0000858,OI00012727,13,2025-12-03,Opened
RET0000859,OI00012756,5,2026-07-28,Opened
RET0000860,OI00012768,6,2024-03-23,Opened
RET0000861,OI00012777,3,2023-12-25,Sealed
RET0000862,OI00012778,4,2016-12-04,Sealed
RET0000863,OI00012786,12,2020-04-04,Sealed
RET0000864,OI00012787,4,2017-09-04,Sealed
RET0000865,OI00012805,16,2017-02-13,Opened
RET0000866,OI00012808,15,2015-08-13,Sealed
RET0000867,OI00012810,10,2023-02-08,Sealed
RET0000868,OI00012837,15,2022-01-17,Opened
RET0000869,OI00012867,13,2024-01-01,Opened
RET0000870,OI00012870,14,2018-05-15,Opened
RET0000871,OI00012916,8,2018-07-19,Defective
RET0000872,OI00012946,13,2016-02-22,Defective
RET0000873,OI00012949,9,2017-02-01,Defective
RET0000874,OI00012969,1,2021-06-16,Sealed
RET0000875,OI00012983,1,2021-05-06,Damaged
RET0000876,OI00012992,3,2015-04-26,Defective
RET0000877,OI00013011,4,2024-03-30,Opened
RET0000878,OI00013014,5,2023-07-18,Damaged
RET0000879,OI00013022,17,2024-11-08,Defective
RET0000880,OI00013044,5,2015-03-15,Damaged
RET0000881,OI00013053,14,2025-05-30,Damaged
RET0000882,OI00013057,15,2026-01-06,Defective
RET0000883,OI00013071,7,2024-07-27,Sealed
RET0000884,OI00013105,1,2018-05-14,Defective
RET0000885,OI00013131,14,2022-03-18,Sealed
RET0000886,OI00013169,9,2024-09-10,Opened
RET0000887,OI00013185,3,2020-04-15,Opened
RET0000888,OI00013204,8,2025-04-27,Sealed
RET0000889,OI00013241,6,2025-04-23,Opened
RET0000890,OI00013276,17,2020-10-22,Damaged
RET0000891,OI00013280,14,2020-04-19,Damaged
RET0000892,OI00013304,4,2023-12-23,Sealed
RET0000893,OI00013309,11,2019-12-31,Defective
RET0000894,OI00013330,8,2024-11-15,Opened
RET0000895,OI00013361,2,2024-06-13,Opened
RET0000896,OI00013369,15,2020-11-18,Opened
RET0000897,OI00013381,3,2023-10-10,Opened
RET0000898,OI00013382,12,2023-10-07,Opened
RET0000899,OI00013398,3,2015-03-14,Opened
RET0000900,OI00013405,17,2018-03-17,Damaged
RET0000901,OI00013421,17,2025-11-16,Opened
RET0000902,OI00013424,15,2015-09-29,Opened
RET0000903,OI00013440,8,2026-01-05,Sealed
RET0000904,OI00013451,15,2025-09-30,Defective
RET0000905,OI00013464,10,2024-08-12,Damaged
RET0000906,OI00013486,6,2020-07-12,Damaged
RET0000907,OI00013494,14,2016-07-12,Defective
RET0000908,OI00013515,15,2017-09-23,Defective
RET0000909,OI00013538,18,2023-07-14,Damaged
RET0000910,OI00013552,14,2026-01-17,Sealed
RET0000911,OI00013567,16,2017-09-04,Sealed
RET0000912,OI00013571,9,2017-12-11,Opened
RET0000913,OI00013572,13,2017-12-11,Opened
RET0000914,OI00013597,9,2024-01-06,Opened
RET0000915,OI00013605,10,2024-02-02,Sealed
RET0000916,OI00013606,16,2024-02-05,Opened
RET0000917,OI00013625,15,2017-07-06,Sealed
RET0000918,OI00013636,14,2022-08-25,Damaged
RET0000919,OI00013638,8,2022-12-03,Defective
RET0000920,OI00013656,17,2017-05-13,Opened
RET0000921,OI00013687,18,2025-05-04,Damaged
RET0000922,OI00013689,10,2022-04-11,Damaged
RET0000923,OI00013695,3,2015-10-12,Opened
RET0000924,OI00013702,7,2023-01-08,Damaged
RET0000925,OI00013749,2,2015-10-03,Sealed
RET0000926,OI00013764,18,2021-12-06,Opened
RET0000927,OI00013770,10,2026-02-09,Opened
RET0000928,OI00013782,12,2015-09-08,Damaged
RET0000929,OI00013797,15,2015-08-27,Opened
RET0000930,OI00013813,5,2017-01-15,Opened
RET0000931,OI00013824,6,2019-09-16,Sealed
RET0000932,OI00013887,3,2015-01-26,Opened
RET0000933,OI00013914,14,2026-04-15,Opened
RET0000934,OI00013916,6,2021-09-15,Defective
RET0000935,OI00013939,3,2022-09-30,Sealed
RET0000936,OI00013940,4,2025-04-30,Opened
RET0000937,OI00013944,12,2026-03-22,Opened
RET0000938,OI00013949,2,2023-10-24,Opened
RET0000939,OI00013950,15,2023-10-18,Sealed
RET0000940,OI00013960,7,2022-03-15,Damaged
RET0000941,OI00013964,16,2023-03-01,Sealed
RET0000942,OI00013974,15,2017-07-21,Opened
RET0000943,OI00013975,17,2025-12-16,Sealed
RET0000944,OI00013994,8,2015-06-26,Opened
RET0000945,OI00014031,7,2018-08-15,Opened
RET0000946,OI00014041,16,2016-11-05,Opened
RET0000947,OI00014050,15,2025-11-18,Sealed
RET0000948,OI00014064,10,2019-04-01,Opened
RET0000949,OI00014082,10,2024-07-12,Defective
RET0000950,OI00014089,8,2025-05-13,Defective
RET0000951,OI00014097,5,2025-04-12,Opened
RET0000952,OI00014101,5,2023-01-11,Sealed
RET0000953,OI00014116,12,2017-04-02,Sealed
RET0000954,OI00014143,2,2018-07-14,Damaged
RET0000955,OI00014193,17,2017-10-01,Sealed
RET0000956,OI00014210,8,2018-11-26,Defective
RET0000957,OI00014216,4,2024-08-07,Opened
RET0000958,OI00014223,18,2017-08-01,Opened
RET0000959,OI00014244,17,2020-07-09,Opened
RET0000960,OI00014246,12,2017-12-07,Opened
RET0000961,OI00014282,10,2025-03-30,Sealed
RET0000962,OI00014286,18,2024-12-17,Sealed
RET0000963,OI00014287,6,2024-12-26,Defective
RET0000964,OI00014298,13,2022-04-18,Opened
RET0000965,OI00014304,14,2020-10-05,Defective
RET0000966,OI00014329,1,2017-02-14,Damaged
RET0000967,OI00014337,14,2022-03-14,Opened
RET0000968,OI00014340,17,2015-06-20,Opened
RET0000969,OI00014354,13,2016-03-28,Opened
RET0000970,OI00014369,2,2017-10-01,Defective
RET0000971,OI00014377,9,2016-02-25,Damaged
RET0000972,OI00014389,18,2025-09-30,Sealed
RET0000973,OI00014392,9,2022-10-10,Sealed
RET0000974,OI00014394,8,2018-10-25,Sealed
RET0000975,OI00014407,13,2015-03-10,Sealed
RET0000976,OI00014416,10,2024-01-20,Opened
RET0000977,OI00014443,4,2025-10-26,Damaged
RET0000978,OI00014460,9,2021-09-04,Sealed
RET0000979,OI00014511,2,2021-01-31,Damaged
RET0000980,OI00014525,8,2019-08-15,Opened
RET0000981,OI00014590,3,2021-12-02,Sealed
RET0000982,OI00014591,2,2019-11-09,Damaged
RET0000983,OI00014601,2,2016-06-28,Opened
RET0000984,OI00014605,11,2023-07-11,Opened
RET0000985,OI00014618,18,2020-03-22,Sealed
RET0000986,OI00014633,12,2024-06-19,Opened
RET0000987,OI00014647,15,2022-10-19,Defective
RET0000988,OI00014656,12,2017-08-31,Opened
RET0000989,OI00014685,3,2025-05-18,Damaged
RET0000990,OI00014690,14,2017-07-07,Opened
RET0000991,OI00014725,14,2024-10-04,Damaged
RET0000992,OI00014731,5,2022-05-28,Damaged
RET0000993,OI00014789,3,2021-06-06,Sealed
RET0000994,OI00014803,15,2023-05-10,Sealed
RET0000995,OI00014826,9,2025-05-07,Opened
RET0000996,OI00014834,3,2025-01-13,Damaged
RET0000997,OI00014848,5,2017-09-12,Sealed
RET0000998,OI00014867,5,2024-11-02,Opened
RET0000999,OI00014871,14,2026-03-15,Damaged
RET0001000,OI00014906,15,2022-05-27,Opened
RET0001001,OI00014921,10,2017-03-02,Opened
RET0001002,OI00014943,3,2017-01-05,Defective
RET0001003,OI00014949,7,2021-08-14,Opened
RET0001004,OI00014950,15,2022-08-04,Sealed
RET0001005,OI00014953,3,2025-04-30,Opened
RET0001006,OI00014954,6,2024-08-17,Opened
RET0001007,OI00014959,11,2025-08-07,Opened
RET0001008,OI00014969,15,2019-09-04,Defective
RET0001009,OI00014974,8,2026-06-27,Sealed
RET0001010,OI00014986,3,2025-12-05,Sealed
RET0001011,OI00014991,2,2023-10-23,Damaged
RET0001012,OI00014999,6,2015-02-26,Sealed
RET0001013,OI00015048,2,2025-02-15,Defective
RET0001014,OI00015065,3,2025-11-26,Damaged
RET0001015,OI00015088,17,2016-09-23,Sealed
RET0001016,OI00015091,4,2021-10-06,Damaged
RET0001017,OI00015095,1,2018-10-30,Sealed
RET0001018,OI00015114,10,2025-09-30,Damaged
RET0001019,OI00015118,10,2015-12-02,Defective
RET0001020,OI00015142,17,2024-09-01,Sealed
RET0001021,OI00015144,2,2025-09-02,Damaged
RET0001022,OI00015148,17,2015-12-12,Sealed
RET0001023,OI00015161,6,2018-11-22,Opened
RET0001024,OI00015208,8,2024-11-01,Defective
RET0001025,OI00015261,14,2020-07-04,Damaged
RET0001026,OI00015312,8,2017-02-01,Opened
RET0001027,OI00015344,18,2022-02-04,Opened
RET0001028,OI00015360,1,2016-10-15,Sealed
RET0001029,OI00015362,1,2020-04-18,Defective
RET0001030,OI00015372,12,2015-03-17,Sealed
RET0001031,OI00015374,16,2022-09-18,Defective
RET0001032,OI00015379,6,2015-04-08,Sealed
RET0001033,OI00015395,18,2016-02-18,Sealed
RET0001034,OI00015398,2,2018-01-14,Defective
RET0001035,OI00015404,2,2019-07-22,Defective
RET0001036,OI00015413,4,2017-09-04,Damaged
RET0001037,OI00015439,14,2017-03-13,Damaged
RET0001038,OI00015447,9,2023-08-06,Opened
RET0001039,OI00015469,9,2023-04-04,Opened
RET0001040,OI00015495,1,2018-10-02,Opened
RET0001041,OI00015505,15,2016-03-09,Damaged
RET0001042,OI00015548,7,2023-12-30,Sealed
