OrderItemID,OrderID,LineNumber,ProductID,Quantity,UnitPrice,DiscountPercent
OI00000540,ORD0000283,3,P01820,2,151403,5
OI00000541,ORD0000284,1,P02566,3,575,0
OI00000542,ORD0000285,1,P02330,1,6796,25
OI00000543,ORD0000285,2,P03421,1,34808,15
OI00000544,ORD0000286,1,P01895,1,494,10
OI00000545,ORD0000286,2,P01983,1,12925,5
OI00000546,ORD0000287,1,P04677,1,737,0
OI00000547,ORD0000287,2,P00463,1,185201,0
OI00000548,ORD0000287,3,P02291,1,128788,5
OI00000549,ORD0000288,1,P03635,1,198715,15
OI00000550,ORD0000288,2,P03344,2,95348,0
OI00000551,ORD0000289,1,P03475,3,1455,0
OI00000552,ORD0000290,1,P02409,4,1956,0
OI00000553,ORD0000290,2,P02148,1,14332,0
OI00000554,ORD0000290,3,P03690,1,6161,20
OI00000555,ORD0000290,4,P03420,1,630,0
OI00000556,ORD0000291,1,P02665,3,43308,15
OI00000557,ORD0000292,1,P00279,4,175,20
OI00000558,ORD0000292,2,P03473,1,128118,10
OI00000559,ORD0000293,1,P00278,1,751,0
OI00000560,ORD0000294,1,P04044,1,3268,5
OI00000561,ORD0000295,1,P04118,5,12920,5
OI00000562,ORD0000295,2,P03808,2,14499,5
OI00000563,ORD0000295,3,P04070,2,14780,10
OI00000564,ORD0000296,1,P01562,1,12986,0
OI00000565,ORD0000296,2,P01747,1,171918,10
OI00000566,ORD0000297,1,P01409,1,171254,0
OI00000567,ORD0000298,1,P01448,2,7505,20
OI00000568,ORD0000299,1,P04659,4,14471,0
OI00000569,ORD0000299,2,P01681,1,2088,0
OI00000570,ORD0000300,1,P04536,1,8322,0
OI00000571,ORD0000301,1,P01882,1,8881,5
OI00000572,ORD0000301,2,P02134,1,193803,0
OI00000573,ORD0000302,1,P02005,2,906,20
OI00000574,ORD0000302,2,P01488,1,797,5
OI00000575,ORD0000303,1,P01615,4,626,5
OI00000576,ORD0000303,2,P03098,2,12023,20
OI00000577,ORD0000303,3,P00029,4,147998,0
OI00000578,ORD0000303,4,P01576,5,1318,20
OI00000579,ORD0000304,1,P03722,3,24114,0
OI00000580,ORD0000304,2,P01152,1,1491,20
OI00000581,ORD0000305,1,P03759,4,12998,0
OI00000582,ORD0000305,2,P00365,4,11580,0
OI00000583,ORD0000305,3,P03969,1,619,5
OI00000584,ORD0000306,1,P03869,5,988,5
OI00000585,ORD0000307,1,P04415,3,316,20
OI00000586,ORD0000307,2,P00775,1,426,20
OI00000587,ORD0000307,3,P03273,1,73083,5
OI00000588,ORD0000307,4,P04825,1,180468,20
OI00000589,ORD0000308,1,P01389,1,4946,5
OI00000590,ORD0000308,2,P04099,1,791,0
OI00000591,ORD0000308,3,P02690,2,10003,5
OI00000592,ORD0000308,4,P03995,1,114566,10
OI00000593,ORD0000309,1,P00816,1,1874,10
OI00000594,ORD0000310,1,P03691,1,1760,10
OI00000595,ORD0000311,1,P03794,2,11597,10
OI00000596,ORD0000311,2,P00280,2,5871,0
OI00000597,ORD0000312,1,P04359,1,352,0
OI00000598,ORD0000312,2,P03119,1,10415,10
OI00000599,ORD0000313,1,P01743,2,105997,0
OI00000600,ORD0000313,2,P02855,4,9557,0
OI00000601,ORD0000313,3,P02147,2,184905,0
OI00000602,ORD0000314,1,P04450,4,1606,5
OI00000603,ORD0000315,1,P04515,5,839,0
OI00000604,ORD0000315,2,P03317,3,139400,0
OI00000605,ORD0000316,1,P00983,1,13582,10
OI00000606,ORD0000317,1,P01925,2,73607,10
OI00000607,ORD0000318,1,P02083,2,1076,5
OI00000608,ORD0000319,1,P01207,1,1875,0
OI00000609,ORD0000319,2,P04150,3,1385,0
OI00000610,ORD0000320,1,P01640,2,3762,5
OI00000611,ORD0000320,2,P04169,2,793,25
OI00000612,ORD0000320,3,P01177,1,745,15
OI00000613,ORD0000321,1,P04940,2,12704,20
OI00000614,ORD0000322,1,P02494,2,4193,0
OI00000615,ORD0000323,1,P03586,1,10097,0
OI00000616,ORD0000323,2,P02855,4,9557,5
OI00000617,ORD0000324,1,P04815,1,84501,5
OI00000618,ORD0000324,2,P02124,3,104739,0
OI00000619,ORD0000325,1,P02641,1,500,0
OI00000620,ORD0000326,1,P03609,2,12577,0
OI00000621,ORD0000327,1,P00296,4,69260,0
OI00000622,ORD0000328,1,P04816,1,593,0
OI00000623,ORD0000328,2,P02389,3,57569,15
OI00000624,ORD0000329,1,P03928,3,7730,10
OI00000625,ORD0000329,2,P02180,3,20336,0
OI00000626,ORD0000329,3,P01165,4,1256,10
OI00000627,ORD0000330,1,P03262,1,121839,0
OI00000628,ORD0000330,2,P01164,4,137710,0
OI00000629,ORD0000331,1,P04593,2,12025,0
OI00000630,ORD0000331,2,P03220,1,136181,0
OI00000631,ORD0000332,1,P04024,1,13776,10
OI00000632,ORD0000332,2,P02959,3,3513,10
OI00000633,ORD0000333,1,P04924,1,9512,0
OI00000634,ORD0000334,1,P02414,1,7779,0
OI00000635,ORD0000335,1,P03725,2,1405,10
OI00000636,ORD0000336,1,P03731,4,165,0
OI00000637,ORD0000336,2,P04938,4,60936,0
OI00000638,ORD0000336,3,P03963,1,9146,0
OI00000639,ORD0000337,1,P03713,1,9297,0
OI00000640,ORD0000338,1,P02221,1,1766,5
OI00000641,ORD0000339,1,P04272,1,21501,0
OI00000642,ORD0000339,2,P00057,3,6130,0
OI00000643,ORD0000340,1,P00957,1,179596,0
OI00000644,ORD0000340,2,P02076,2,150913,10
OI00000645,ORD0000341,1,P03301,4,125565,5
OI00000646,ORD0000342,1,P02865,1,1689,0
OI00000647,ORD0000343,1,P04796,1,749,0
OI00000648,ORD0000344,1,P03022,1,23119,5
OI00000649,ORD0000344,2,P04210,2,8882,5
OI00000650,ORD0000345,1,P04189,1,917,0
OI00000651,ORD0000345,2,P01123,1,1836,0
OI00000652,ORD0000345,3,P00212,1,13161,5
OI00000653,ORD0000346,1,P01108,4,774,5
OI00000654,ORD0000347,1,P00791,1,1789,5
OI00000655,ORD0000348,1,P04239,2,125981,0
OI00000656,ORD0000349,1,P00048,1,78130,0
OI00000657,ORD0000349,2,P01833,1,4189,10
OI00000658,ORD0000350,1,P02985,2,71007,5
OI00000659,ORD0000351,1,P01619,1,5434,0
OI00000660,ORD0000352,1,P04669,1,1817,0
OI00000661,ORD0000353,1,P00145,1,1926,5
OI00000662,ORD0000353,2,P03307,1,1974,0
OI00000663,ORD0000354,1,P01862,3,7878,10
OI00000664,ORD0000355,1,P02993,2,86347,20
OI00000665,ORD0000355,2,P04587,2,9791,0
OI00000666,ORD0000355,3,P03858,1,11487,0
OI00000667,ORD0000355,4,P03231,2,80042,0
OI00000668,ORD0000355,5,P03932,3,8720,0
OI00000669,ORD0000356,1,P04006,2,1973,5
OI00000670,ORD0000357,1,P02620,1,166361,0
OI00000671,ORD0000357,2,P03378,3,9460,10
OI00000672,ORD0000358,1,P02428,5,7476,10
OI00000673,ORD0000359,1,P02370,1,334,5
OI00000674,ORD0000359,2,P01004,3,151,0
OI00000675,ORD0000359,3,P00730,2,1686,0
OI00000676,ORD0000360,1,P02670,5,162217,0
OI00000677,ORD0000361,1,P01969,3,764,0
OI00000678,ORD0000362,1,P03420,1,630,0
OI00000679,ORD0000363,1,P03063,1,14946,15
OI00000680,ORD0000363,2,P00891,2,123487,0
OI00000681,ORD0000363,3,P04073,2,5534,0
OI00000682,ORD0000364,1,P01546,2,891,0
OI00000683,ORD0000365,1,P02048,3,4837,10
OI00000684,ORD0000365,2,P02917,3,97797,20
OI00000685,ORD0000365,3,P03960,3,178294,15
OI00000686,ORD0000366,1,P00694,1,1014,5
OI00000687,ORD0000367,1,P02052,1,7844,0
OI00000688,ORD0000367,2,P00356,2,67009,5
OI00000689,ORD0000367,3,P03403,1,450,10
OI00000690,ORD0000368,1,P03536,1,59413,20
OI00000691,ORD0000368,2,P00706,2,1855,0
OI00000692,ORD0000368,3,P01733,2,1234,0
OI00000693,ORD0000369,1,P03311,1,16624,5
OI00000694,ORD0000370,1,P00137,1,9023,0
OI00000695,ORD0000371,1,P01406,1,5434,10
OI00000696,ORD0000371,2,P03100,2,1872,0
OI00000697,ORD0000372,1,P04451,1,1276,0
OI00000698,ORD0000373,1,P03955,3,1278,0
OI00000699,ORD0000373,2,P00580,1,5383,0
OI00000700,ORD0000373,3,P03190,2,23199,0
OI00000701,ORD0000373,4,P04731,4,13543,0
OI00000702,ORD0000373,5,P01602,1,134910,25
OI00000703,ORD0000374,1,P01330,3,112943,0
OI00000704,ORD0000375,1,P04973,1,81571,0
OI00000705,ORD0000375,2,P04280,2,1687,5
OI00000706,ORD0000376,1,P00288,4,1158,20
OI00000707,ORD0000377,1,P01118,1,3122,0
OI00000708,ORD0000377,2,P02344,1,96458,10
OI00000709,ORD0000377,3,P03103,3,2475,0
OI00000710,ORD0000377,4,P02814,1,61480,0
OI00000711,ORD0000378,1,P01032,1,170784,0
OI00000712,ORD0000379,1,P02262,1,1244,5
OI00000713,ORD0000380,1,P02272,1,6091,10
OI00000714,ORD0000380,2,P04445,5,108029,15
OI00000715,ORD0000380,3,P00657,1,50650,0
OI00000716,ORD0000381,1,P02446,3,7609,0
OI00000717,ORD0000382,1,P04000,1,359,10
OI00000718,ORD0000382,2,P04809,1,1018,0
OI00000719,ORD0000383,1,P04959,1,151234,0
OI00000720,ORD0000383,2,P01616,2,129540,0
OI00000721,ORD0000384,1,P02583,1,1197,0
OI00000722,ORD0000385,1,P00454,2,6276,0
OI00000723,ORD0000385,2,P02709,1,8577,20
OI00000724,ORD0000386,1,P03130,3,812,0
OI00000725,ORD0000386,2,P02055,5,50573,0
OI00000726,ORD0000387,1,P04333,1,25986,20
OI00000727,ORD0000387,2,P04610,2,484,5
OI00000728,ORD0000387,3,P04719,2,7195,10
OI00000729,ORD0000387,4,P03286,2,1282,0
OI00000730,ORD0000388,1,P01738,1,4484,0
OI00000731,ORD0000389,1,P00562,3,1839,5
OI00000732,ORD0000389,2,P01575,2,1868,0
OI00000733,ORD0000389,3,P04910,1,7025,5
OI00000734,ORD0000390,1,P00925,1,12492,15
OI00000735,ORD0000390,2,P03871,2,1214,0
OI00000736,ORD0000391,1,P02103,1,1701,25
OI00000737,ORD0000391,2,P03587,5,143073,0
OI00000738,ORD0000391,3,P02815,1,5614,0
OI00000739,ORD0000391,4,P00091,3,5016,15
OI00000740,ORD0000391,5,P03589,2,10568,5
OI00000741,ORD0000392,1,P03836,1,360,0
OI00000742,ORD0000393,1,P02363,4,1969,5
OI00000743,ORD0000394,1,P00103,1,891,5
OI00000744,ORD0000395,1,P00947,1,5357,0
OI00000745,ORD0000396,1,P02822,1,19776,0
OI00000746,ORD0000397,1,P03104,1,1049,10
OI00000747,ORD0000397,2,P01332,3,4113,0
OI00000748,ORD0000397,3,P02899,1,178673,0
OI00000749,ORD0000398,1,P01309,1,401,0
OI00000750,ORD0000399,1,P03446,1,71426,25
OI00000751,ORD0000400,1,P03614,1,152255,0
OI00000752,ORD0000401,1,P00903,2,1869,0
OI00000753,ORD0000402,1,P04362,2,7478,0
OI00000754,ORD0000402,2,P01952,2,80482,0
OI00000755,ORD0000403,1,P04552,2,1483,0
OI00000756,ORD0000403,2,P02369,3,1618,15
OI00000757,ORD0000404,1,P01784,3,109477,0
OI00000758,ORD0000405,1,P03798,3,11675,10
OI00000759,ORD0000406,1,P01344,2,135193,15
OI00000760,ORD0000407,1,P00718,1,14779,10
OI00000761,ORD0000407,2,P02398,3,1872,5
OI00000762,ORD0000407,3,P04753,1,9799,20
OI00000763,ORD0000408,1,P03348,1,496,5
OI00000764,ORD0000409,1,P03142,3,2015,0
OI00000765,ORD0000409,2,P01584,1,78654,0
OI00000766,ORD0000409,3,P02285,2,3115,5
OI00000767,ORD0000410,1,P00681,2,5973,0
OI00000768,ORD0000411,1,P02213,1,10859,0
OI00000769,ORD0000412,1,P04359,2,352,0
OI00000770,ORD0000412,2,P00526,3,967,0
OI00000771,ORD0000412,3,P04934,2,473,5
OI00000772,ORD0000413,1,P01677,2,94120,5
OI00000773,ORD0000414,1,P01778,3,10361,10
OI00000774,ORD0000414,2,P03855,2,1192,5
OI00000775,ORD0000414,3,P02024,3,11466,0
OI00000776,ORD0000415,1,P01321,3,8669,0
OI00000777,ORD0000415,2,P02468,1,24,0
OI00000778,ORD0000416,1,P00704,1,483,5
OI00000779,ORD0000416,2,P01126,2,1426,0
OI00000780,ORD0000417,1,P02715,1,9961,15
OI00000781,ORD0000417,2,P01432,2,12395,10
OI00000782,ORD0000418,1,P00887,1,114512,0
OI00000783,ORD0000419,1,P01602,2,134910,0
OI00000784,ORD0000419,2,P01686,1,7044,5
OI00000785,ORD0000420,1,P00235,2,2957,5
OI00000786,ORD0000420,2,P02478,2,1367,0
OI00000787,ORD0000420,3,P02247,2,136366,0
OI00000788,ORD0000421,1,P01016,2,2505,0
OI00000789,ORD0000422,1,P02873,4,2530,0
OI00000790,ORD0000422,2,P03977,1,46456,5
OI00000791,ORD0000422,3,P02524,1,4844,5
OI00000792,ORD0000423,1,P02150,1,45515,0
OI00000793,ORD0000423,2,P02943,5,720,0
OI00000794,ORD0000424,1,P01794,2,44963,15
OI00000795,ORD0000425,1,P04817,1,12189,10
OI00000796,ORD0000426,1,P03408,2,140640,0
OI00000797,ORD0000426,2,P01623,1,8068,0
OI00000798,ORD0000426,3,P02369,1,1618,0
OI00000799,ORD0000427,1,P03786,1,9148,10
OI00000800,ORD0000427,2,P02977,3,164365,5
OI00000801,ORD0000427,3,P04742,1,9912,0
OI00000802,ORD0000428,1,P01568,2,10540,10
OI00000803,ORD0000429,1,P01534,1,118043,0
OI00000804,ORD0000429,2,P04321,3,1725,0
OI00000805,ORD0000429,3,P02100,2,145598,0
OI00000806,ORD0000429,4,P02047,3,1727,15
OI00000807,ORD0000429,5,P01181,3,1022,0
OI00000808,ORD0000430,1,P00788,2,9546,5
OI00000809,ORD0000431,1,P00843,2,768,20
OI00000810,ORD0000431,2,P01198,2,103417,10
OI00000811,ORD0000431,3,P04292,5,1961,10
OI00000812,ORD0000432,1,P01737,3,4398,0
OI00000813,ORD0000432,2,P01260,5,1412,5
OI00000814,ORD0000432,3,P03030,2,1065,0
OI00000815,ORD0000433,1,P02973,1,1564,5
OI00000816,ORD0000433,2,P01788,4,638,0
OI00000817,ORD0000433,3,P00029,5,147998,15
OI00000818,ORD0000433,4,P02864,4,960,5
OI00000819,ORD0000434,1,P03399,1,12725,0
OI00000820,ORD0000435,1,P02020,3,5377,5
OI00000821,ORD0000435,2,P02528,3,236,0
OI00000822,ORD0000436,1,P03973,5,14001,10
OI00000823,ORD0000437,1,P04387,1,26960,10
OI00000824,ORD0000437,2,P01734,3,52072,5
OI00000825,ORD0000437,3,P03860,1,87831,15
OI00000826,ORD0000438,1,P02113,5,118234,0
OI00000827,ORD0000438,2,P03501,2,8710,0
OI00000828,ORD0000439,1,P04060,1,14141,0
OI00000829,ORD0000439,2,P02262,1,1244,0
OI00000830,ORD0000439,3,P04693,1,13404,10
OI00000831,ORD0000440,1,P02721,1,76848,15
OI00000832,ORD0000440,2,P04665,1,7937,0
OI00000833,ORD0000440,3,P01036,1,73465,15
OI00000834,ORD0000441,1,P04625,2,1800,0
OI00000835,ORD0000441,2,P01369,1,1115,0
OI00000836,ORD0000441,3,P02363,2,1969,0
OI00000837,ORD0000441,4,P02379,4,19834,0
OI00000838,ORD0000441,5,P04217,3,14712,5
OI00000839,ORD0000442,1,P03289,2,640,0
OI00000840,ORD0000442,2,P02568,1,1123,25
OI00000841,ORD0000442,3,P03059,1,458,0
OI00000842,ORD0000442,4,P04534,3,1484,15
OI00000843,ORD0000443,1,P01709,2,6462,0
OI00000844,ORD0000443,2,P03793,1,146590,10
OI00000845,ORD0000444,1,P00119,1,162211,0
OI00000846,ORD0000444,2,P04954,1,198190,0
OI00000847,ORD0000444,3,P04699,1,6863,10
OI00000848,ORD0000445,1,P02141,2,601,5
OI00000849,ORD0000445,2,P00479,3,107488,15
OI00000850,ORD0000446,1,P02783,1,123490,20
OI00000851,ORD0000446,2,P01608,1,2873,0
OI00000852,ORD0000446,3,P02860,4,426,15
OI00000853,ORD0000446,4,P00784,3,12273,20
OI00000854,ORD0000447,1,P02997,5,6292,5
OI00000855,ORD0000448,1,P03371,4,14152,0
OI00000856,ORD0000448,2,P00460,2,181097,0
OI00000857,ORD0000448,3,P02600,3,12235,10
OI00000858,ORD0000448,4,P04025,2,5602,0
OI00000859,ORD0000448,5,P03617,1,1218,15
OI00000860,ORD0000449,1,P04994,3,1245,5
OI00000861,ORD0000449,2,P01313,3,10079,0
OI00000862,ORD0000450,1,P00394,3,222,0
OI00000863,ORD0000451,1,P04742,1,9912,0
OI00000864,ORD0000452,1,P00676,1,34085,20
OI00000865,ORD0000452,2,P02497,2,994,5
OI00000866,ORD0000452,3,P01128,4,3928,5
OI00000867,ORD0000453,1,P02950,2,145755,10
OI00000868,ORD0000453,2,P02924,4,786,10
OI00000869,ORD0000453,3,P01423,1,163,0
OI00000870,ORD0000454,1,P03173,1,1193,25
OI00000871,ORD0000454,2,P01111,1,63082,0
OI00000872,ORD0000455,1,P01395,1,5659,10
OI00000873,ORD0000456,1,P02698,4,46074,10
OI00000874,ORD0000456,2,P04613,5,1517,0
OI00000875,ORD0000456,3,P02042,2,12242,0
OI00000876,ORD0000457,1,P00245,1,154215,10
OI00000877,ORD0000457,2,P04836,2,934,5
OI00000878,ORD0000458,1,P02158,1,464,10
OI00000879,ORD0000459,1,P03735,1,169348,10
OI00000880,ORD0000459,2,P00730,1,1686,0
OI00000881,ORD0000460,1,P02417,2,1821,0
OI00000882,ORD0000460,2,P03585,4,6780,5
OI00000883,ORD0000460,3,P04902,2,179649,15
OI00000884,ORD0000461,1,P02653,1,1002,15
OI00000885,ORD0000462,1,P00256,1,67068,5
OI00000886,ORD0000463,1,P00756,4,38,5
OI00000887,ORD0000464,1,P04600,5,87151,15
OI00000888,ORD0000464,2,P01980,1,136305,5
OI00000889,ORD0000465,1,P00259,2,1487,0
OI00000890,ORD0000466,1,P04253,1,774,0
OI00000891,ORD0000467,1,P00889,1,8601,5
OI00000892,ORD0000467,2,P03051,2,25674,0
OI00000893,ORD0000468,1,P01944,4,1482,5
OI00000894,ORD0000468,2,P00165,1,148037,5
OI00000895,ORD0000469,1,P01234,1,352,15
OI00000896,ORD0000470,1,P01607,1,1255,0
OI00000897,ORD0000470,2,P02130,5,540,15
OI00000898,ORD0000470,3,P03124,2,1895,5
OI00000899,ORD0000471,1,P02752,1,724,5
OI00000900,ORD0000472,1,P01314,2,1340,0
OI00000901,ORD0000472,2,P01411,1,850,25
OI00000902,ORD0000472,3,P03026,2,4921,10
OI00000903,ORD0000472,4,P04345,1,4657,0
OI00000904,ORD0000473,1,P01511,3,930,0
OI00000905,ORD0000473,2,P01309,2,401,0
OI00000906,ORD0000474,1,P02353,1,533,0
OI00000907,ORD0000474,2,P04382,3,67404,15
OI00000908,ORD0000474,3,P03938,2,157,5
OI00000909,ORD0000475,1,P01779,1,14192,0
OI00000910,ORD0000475,2,P01849,1,1395,0
OI00000911,ORD0000476,1,P02614,4,1453,10
OI00000912,ORD0000476,2,P03608,3,125110,20
OI00000913,ORD0000477,1,P02051,3,50369,15
OI00000914,ORD0000477,2,P00547,1,1263,0
OI00000915,ORD0000478,1,P02220,1,3559,20
OI00000916,ORD0000478,2,P04992,1,1375,15
OI00000917,ORD0000479,1,P03103,2,2475,0
OI00000918,ORD0000480,1,P01789,1,906,10
OI00000919,ORD0000480,2,P01224,3,14221,5
OI00000920,ORD0000480,3,P00412,2,81646,0
OI00000921,ORD0000481,1,P03367,2,1256,20
OI00000922,ORD0000482,1,P00666,1,6304,0
OI00000923,ORD0000482,2,P00262,2,178654,0
OI00000924,ORD0000483,1,P02417,1,1821,0
OI00000925,ORD0000484,1,P01652,1,1825,15
OI00000926,ORD0000485,1,P02419,2,200,10
OI00000927,ORD0000486,1,P01896,4,13244,0
OI00000928,ORD0000486,2,P03419,2,4717,5
OI00000929,ORD0000486,3,P03627,1,11985,5
OI00000930,ORD0000487,1,P01847,3,677,20
OI00000931,ORD0000487,2,P00437,3,913,5
OI00000932,ORD0000488,1,P01393,2,48960,15
OI00000933,ORD0000488,2,P02141,3,601,10
OI00000934,ORD0000489,1,P02672,1,1351,0
OI00000935,ORD0000489,2,P04257,1,1193,10
OI00000936,ORD0000489,3,P03810,3,10385,5
OI00000937,ORD0000490,1,P03592,1,689,0
OI00000938,ORD0000490,2,P03319,5,571,0
OI00000939,ORD0000490,3,P03028,4,165572,0
OI00000940,ORD0000491,1,P00867,1,2081,5
OI00000941,ORD0000492,1,P00626,2,96737,0
OI00000942,ORD0000492,2,P00745,1,1051,15
OI00000943,ORD0000493,1,P00709,2,183170,0
OI00000944,ORD0000494,1,P01303,4,1398,5
OI00000945,ORD0000495,1,P04498,3,183692,0
OI00000946,ORD0000496,1,P02560,2,13369,0
OI00000947,ORD0000496,2,P03590,4,1554,0
OI00000948,ORD0000497,1,P01359,5,104396,10
OI00000949,ORD0000498,1,P00804,4,4182,0
OI00000950,ORD0000498,2,P03978,2,29,0
OI00000951,ORD0000498,3,P00008,5,1924,0
OI00000952,ORD0000499,1,P04062,2,3022,5
OI00000953,ORD0000499,2,P03320,1,1296,15
OI00000954,ORD0000499,3,P01798,4,441,10
OI00000955,ORD0000500,1,P04253,1,774,0
OI00000956,ORD0000501,1,P03875,1,11749,0
OI00000957,ORD0000501,2,P01292,3,156043,10
OI00000958,ORD0000502,1,P04563,1,1072,0
OI00000959,ORD0000503,1,P02099,1,787,5
OI00000960,ORD0000504,1,P01088,4,125664,10
OI00000961,ORD0000504,2,P02720,2,95900,10
OI00000962,ORD0000504,3,P02778,2,73570,0
OI00000963,ORD0000505,1,P02482,2,12917,5
OI00000964,ORD0000505,2,P00775,2,426,0
OI00000965,ORD0000505,3,P00926,2,106790,15
OI00000966,ORD0000506,1,P03236,2,1141,0
OI00000967,ORD0000506,2,P03329,1,70266,10
OI00000968,ORD0000506,3,P04647,4,1785,0
OI00000969,ORD0000507,1,P02774,1,152209,0
OI00000970,ORD0000507,2,P04051,1,1129,0
OI00000971,ORD0000507,3,P00488,5,153667,5
OI00000972,ORD0000507,4,P03895,1,12626,0
OI00000973,ORD0000508,1,P00508,4,6940,0
OI00000974,ORD0000508,2,P02266,1,404,0
OI00000975,ORD0000509,1,P02353,1,533,0
OI00000976,ORD0000509,2,P01241,4,103351,5
OI00000977,ORD0000509,3,P00012,4,12019,0
OI00000978,ORD0000510,1,P04403,1,193147,0
OI00000979,ORD0000511,1,P02819,1,546,10
OI00000980,ORD0000511,2,P01755,2,15436,15
OI00000981,ORD0000512,1,P03798,1,11675,25
OI00000982,ORD0000512,2,P01850,1,3463,0
OI00000983,ORD0000513,1,P04814,3,15902,10
OI00000984,ORD0000514,1,P03467,5,667,0
OI00000985,ORD0000515,1,P03424,1,124861,0
OI00000986,ORD0000516,1,P00486,2,13826,0
OI00000987,ORD0000517,1,P03502,2,76,0
OI00000988,ORD0000518,1,P00604,1,10568,0
OI00000989,ORD0000519,1,P03711,1,2173,15
OI00000990,ORD0000519,2,P01041,1,34581,5
OI00000991,ORD0000520,1,P00576,1,44010,5
OI00000992,ORD0000520,2,P02402,1,11571,0
OI00000993,ORD0000521,1,P02292,1,631,25
OI00000994,ORD0000521,2,P02786,2,33443,0
OI00000995,ORD0000521,3,P04433,1,1933,0
OI00000996,ORD0000521,4,P01658,3,61178,0
OI00000997,ORD0000522,1,P01042,3,71712,10
OI00000998,ORD0000523,1,P01809,2,718,5
OI00000999,ORD0000523,2,P00719,4,10992,0
OI00001000,ORD0000524,1,P01350,1,469,0
OI00001001,ORD0000525,1,P02542,4,1534,10
OI00001002,ORD0000526,1,P03669,1,140601,0
OI00001003,ORD0000527,1,P04787,2,56456,5
OI00001004,ORD0000527,2,P03438,1,870,10
OI00001005,ORD0000528,1,P01464,1,1767,0
OI00001006,ORD0000529,1,P02216,1,83377,0
OI00001007,ORD0000529,2,P00349,1,7948,0
OI00001008,ORD0000529,3,P01401,1,180306,20
OI00001009,ORD0000529,4,P02657,1,130631,15
OI00001010,ORD0000530,1,P04909,1,184976,20
OI00001011,ORD0000530,2,P04073,3,5534,0
OI00001012,ORD0000531,1,P02832,3,99,0
OI00001013,ORD0000532,1,P04290,5,36156,0
OI00001014,ORD0000533,1,P04801,4,559,20
OI00001015,ORD0000533,2,P03334,1,702,15
OI00001016,ORD0000534,1,P01966,3,89868,0
OI00001017,ORD0000534,2,P00066,2,1061,5
OI00001018,ORD0000534,3,P00192,5,563,15
OI00001019,ORD0000535,1,P00465,3,457,0
OI00001020,ORD0000535,2,P04956,2,63282,0
OI00001021,ORD0000536,1,P02052,3,7844,0
OI00001022,ORD0000537,1,P01610,2,385,0
OI00001023,ORD0000538,1,P02738,1,139005,0
OI00001024,ORD0000538,2,P04075,1,178588,5
OI00001025,ORD0000538,3,P00940,4,6525,0
OI00001026,ORD0000539,1,P01553,1,3615,5
OI00001027,ORD0000539,2,P02588,2,955,5
OI00001028,ORD0000540,1,P04506,1,66163,20
OI00001029,ORD0000540,2,P03091,1,118608,0
OI00001030,ORD0000541,1,P02678,2,40330,5
OI00001031,ORD0000542,1,P03722,2,24114,0
OI00001032,ORD0000543,1,P04561,4,86608,0
OI00001033,ORD0000543,2,P02650,2,68436,5
OI00001034,ORD0000544,1,P02895,3,1453,0
OI00001035,ORD0000545,1,P03412,1,10741,10
OI00001036,ORD0000545,2,P03640,1,1717,0
OI00001037,ORD0000546,1,P02114,1,29553,0
OI00001038,ORD0000546,2,P01369,1,1115,5
OI00001039,ORD0000546,3,P03256,1,1636,0
OI00001040,ORD0000547,1,P01872,2,100895,0
OI00001041,ORD0000547,2,P01184,5,96767,15
OI00001042,ORD0000548,1,P00332,5,12745,0
OI00001043,ORD0000548,2,P01221,1,2570,10
OI00001044,ORD0000549,1,P04137,2,9739,20
OI00001045,ORD0000550,1,P04394,1,878,0
OI00001046,ORD0000550,2,P01617,1,5468,5
OI00001047,ORD0000551,1,P03625,2,150269,0
OI00001048,ORD0000551,2,P00049,2,2671,0
OI00001049,ORD0000551,3,P04700,1,126451,0
OI00001050,ORD0000551,4,P04805,1,77465,10
OI00001051,ORD0000551,5,P03330,2,163858,0
OI00001052,ORD0000552,1,P01407,3,1313,0
OI00001053,ORD0000552,2,P03049,1,1103,5
OI00001054,ORD0000552,3,P00927,1,4902,15
OI00001055,ORD0000552,4,P00949,1,341,10
OI00001056,ORD0000552,5,P01529,1,1166,0
OI00001057,ORD0000553,1,P02150,4,45515,10
OI00001058,ORD0000554,1,P00507,1,52623,5
OI00001059,ORD0000555,1,P03912,2,11099,10
OI00001060,ORD0000555,2,P03812,3,143904,0
OI00001061,ORD0000556,1,P03083,3,18054,0
OI00001062,ORD0000557,1,P02992,1,8407,0
OI00001063,ORD0000557,2,P00245,1,154215,0
OI00001064,ORD0000558,1,P03266,1,604,10
OI00001065,ORD0000559,1,P00151,2,2685,0
OI00001066,ORD0000560,1,P00064,3,14928,0
OI00001067,ORD0000560,2,P00091,2,5016,5
OI00001068,ORD0000561,1,P00369,2,342,10
OI00001069,ORD0000561,2,P02344,2,96458,0
OI00001070,ORD0000562,1,P00108,2,10631,0
OI00001071,ORD0000563,1,P01115,5,55550,5
OI00001072,ORD0000563,2,P00022,2,1264,0
OI00001073,ORD0000564,1,P01072,2,10132,0
OI00001074,ORD0000564,2,P00618,1,1395,10
OI00001075,ORD0000565,1,P02141,5,601,20
OI00001076,ORD0000566,1,P04142,3,9510,0
OI00001077,ORD0000566,2,P04415,3,316,10
OI00001078,ORD0000567,1,P02942,4,1283,0
OI00001079,ORD0000568,1,P04413,1,11938,0
